"Result","2.5%","50%","97.5%","date","day"
"AB"," 129.000"," 308.0","  606.000","2021-11-30","  1"
"AB"," 124.000"," 296.0","  580.000","2021-12-01","  2"
"AB"," 119.000"," 284.0","  556.000","2021-12-02","  3"
"AB"," 113.000"," 274.0","  540.000","2021-12-03","  4"
"AB"," 111.000"," 265.0","  526.000","2021-12-04","  5"
"AB"," 108.000"," 259.0","  510.000","2021-12-05","  6"
"AB"," 105.000"," 253.0","  500.000","2021-12-06","  7"
"AB"," 105.000"," 250.0","  492.000","2021-12-07","  8"
"AB"," 103.000"," 248.0","  485.000","2021-12-08","  9"
"AB"," 103.000"," 249.0","  489.000","2021-12-09"," 10"
"AB"," 105.000"," 253.0","  494.000","2021-12-10"," 11"
"AB"," 108.000"," 260.0","  510.000","2021-12-11"," 12"
"AB"," 113.000"," 271.0","  535.000","2021-12-12"," 13"
"AB"," 120.000"," 288.0","  566.000","2021-12-13"," 14"
"AB"," 130.000"," 311.0","  607.000","2021-12-14"," 15"
"AB"," 144.000"," 342.0","  669.000","2021-12-15"," 16"
"AB"," 161.000"," 381.0","  744.000","2021-12-16"," 17"
"AB"," 181.000"," 434.0","  849.000","2021-12-17"," 18"
"AB"," 210.000"," 499.0","  979.000","2021-12-18"," 19"
"AB"," 247.000"," 585.0"," 1144.000","2021-12-19"," 20"
"AB"," 292.000"," 692.0"," 1358.000","2021-12-20"," 21"
"AB"," 349.000"," 827.0"," 1614.025","2021-12-21"," 22"
"AB"," 420.000"," 996.0"," 1947.000","2021-12-22"," 23"
"AB"," 510.000","1204.0"," 2368.000","2021-12-23"," 24"
"AB"," 622.000","1463.0"," 2851.000","2021-12-24"," 25"
"AB"," 753.000","1782.0"," 3480.000","2021-12-25"," 26"
"AB"," 923.000","2180.0"," 4249.000","2021-12-26"," 27"
"AB","1123.000","2662.0"," 5181.000","2021-12-27"," 28"
"AB","1373.000","3226.0"," 6306.025","2021-12-28"," 29"
"AB","1649.000","3906.0"," 7644.000","2021-12-29"," 30"
"AB","1973.000","4620.0"," 9029.000","2021-12-30"," 31"
"AB","2241.000","5249.0","10229.000","2021-12-31"," 32"
"AB","2393.000","5633.0","11044.025","2022-01-01"," 33"
"AB","2496.000","5877.0","11421.000","2022-01-02"," 34"
"AB","2585.975","6102.5","11896.000","2022-01-03"," 35"
"AB","2681.000","6292.0","12392.000","2022-01-04"," 36"
"AB","2775.975","6537.0","12730.000","2022-01-05"," 37"
"AB","2882.000","6758.0","13235.025","2022-01-06"," 38"
"AB","2932.000","6958.0","13610.025","2022-01-07"," 39"
"AB","3012.000","7089.0","13810.025","2022-01-08"," 40"
"AB","3061.000","7171.0","13973.000","2022-01-09"," 41"
"AB","3070.000","7190.0","14047.000","2022-01-10"," 42"
"AB","2995.000","7114.0","13928.000","2022-01-11"," 43"
"AB","2969.000","6971.0","13672.000","2022-01-12"," 44"
"AB","2885.000","6758.0","13129.000","2022-01-13"," 45"
"AB","2765.000","6481.0","12630.000","2022-01-14"," 46"
"AB","2632.000","6169.5","12059.000","2022-01-15"," 47"
"AB","2442.000","5787.0","11276.000","2022-01-16"," 48"
"AB","2291.000","5406.0","10571.025","2022-01-17"," 49"
"AB","2120.000","5008.0"," 9848.000","2022-01-18"," 50"
"AB","1962.975","4618.0"," 9072.025","2022-01-19"," 51"
"AB","1783.000","4238.0"," 8233.000","2022-01-20"," 52"
"AB","1653.000","3886.0"," 7562.025","2022-01-21"," 53"
"AB","1497.000","3545.0"," 6923.025","2022-01-22"," 54"
"AB","1378.000","3249.0"," 6344.000","2022-01-23"," 55"
"AB","1257.000","2970.0"," 5813.025","2022-01-24"," 56"
"AB","1158.000","2730.0"," 5342.000","2022-01-25"," 57"
"AB","1067.000","2527.0"," 4923.000","2022-01-26"," 58"
"AB"," 987.000","2338.0"," 4556.000","2022-01-27"," 59"
"AB"," 920.000","2163.0"," 4207.025","2022-01-28"," 60"
"AB"," 853.000","2020.0"," 3944.000","2022-01-29"," 61"
"AB"," 804.000","1885.0"," 3676.000","2022-01-30"," 62"
"AB"," 751.000","1773.0"," 3458.000","2022-01-31"," 63"
"AB"," 710.000","1671.0"," 3252.000","2022-02-01"," 64"
"AB"," 667.000","1573.0"," 3070.000","2022-02-02"," 65"
"AB"," 634.000","1491.0"," 2921.000","2022-02-03"," 66"
"AB"," 596.000","1412.0"," 2757.000","2022-02-04"," 67"
"AB"," 567.000","1342.0"," 2613.000","2022-02-05"," 68"
"AB"," 539.000","1277.0"," 2496.000","2022-02-06"," 69"
"AB"," 514.000","1217.0"," 2371.000","2022-02-07"," 70"
"AB"," 492.000","1160.0"," 2272.000","2022-02-08"," 71"
"AB"," 468.000","1109.0"," 2177.000","2022-02-09"," 72"
"AB"," 455.000","1072.0"," 2104.000","2022-02-10"," 73"
"AB"," 447.000","1059.5"," 2060.000","2022-02-11"," 74"
"AB"," 448.000","1062.0"," 2079.000","2022-02-12"," 75"
"AB"," 449.000","1072.0"," 2098.000","2022-02-13"," 76"
"AB"," 456.000","1080.0"," 2114.000","2022-02-14"," 77"
"AB"," 456.000","1078.0"," 2102.000","2022-02-15"," 78"
"AB"," 450.000","1068.0"," 2089.000","2022-02-16"," 79"
"AB"," 444.000","1058.0"," 2058.000","2022-02-17"," 80"
"AB"," 437.000","1041.0"," 2024.000","2022-02-18"," 81"
"AB"," 432.000","1021.0"," 1998.000","2022-02-19"," 82"
"AB"," 421.000","1004.0"," 1963.000","2022-02-20"," 83"
"AB"," 415.000"," 980.0"," 1919.000","2022-02-21"," 84"
"AB"," 407.000"," 964.0"," 1884.000","2022-02-22"," 85"
"AB"," 399.000"," 943.0"," 1837.000","2022-02-23"," 86"
"AB"," 389.000"," 920.0"," 1800.000","2022-02-24"," 87"
"AB"," 377.000"," 897.0"," 1755.025","2022-02-25"," 88"
"AB"," 372.000"," 877.0"," 1711.000","2022-02-26"," 89"
"AB"," 363.000"," 854.0"," 1675.000","2022-02-27"," 90"
"AB"," 354.000"," 832.0"," 1627.000","2022-02-28"," 91"
"AB"," 342.000"," 813.0"," 1592.000","2022-03-01"," 92"
"AB"," 333.000"," 794.0"," 1550.000","2022-03-02"," 93"
"AB"," 326.000"," 772.0"," 1503.000","2022-03-03"," 94"
"AB"," 319.000"," 753.0"," 1470.000","2022-03-04"," 95"
"AB"," 310.000"," 734.0"," 1430.000","2022-03-05"," 96"
"AB"," 300.000"," 712.0"," 1396.000","2022-03-06"," 97"
"AB"," 295.000"," 696.0"," 1359.000","2022-03-07"," 98"
"AB"," 285.000"," 678.0"," 1325.025","2022-03-08"," 99"
"AB"," 278.000"," 659.0"," 1291.000","2022-03-09","100"
"AB"," 272.000"," 645.0"," 1265.000","2022-03-10","101"
"AB"," 264.000"," 629.0"," 1232.000","2022-03-11","102"
"AB"," 257.000"," 613.0"," 1203.000","2022-03-12","103"
"AB"," 252.000"," 598.0"," 1166.000","2022-03-13","104"
"AB"," 244.000"," 583.0"," 1143.000","2022-03-14","105"
"AB"," 238.000"," 571.0"," 1117.000","2022-03-15","106"
"AB"," 235.000"," 556.0"," 1088.000","2022-03-16","107"
"AB"," 229.000"," 544.0"," 1062.000","2022-03-17","108"
"AB"," 224.000"," 532.0"," 1042.000","2022-03-18","109"
"AB"," 217.000"," 520.0"," 1018.000","2022-03-19","110"
"AB"," 215.000"," 509.0"," 1001.000","2022-03-20","111"
"AB"," 210.000"," 499.0","  975.000","2022-03-21","112"
"AB"," 205.000"," 487.0","  954.000","2022-03-22","113"
"AB"," 202.000"," 478.0","  937.000","2022-03-23","114"
"AB"," 198.000"," 468.0","  914.000","2022-03-24","115"
"AB"," 194.000"," 461.0","  902.000","2022-03-25","116"
"AB"," 191.000"," 452.0","  885.000","2022-03-26","117"
"AB"," 186.000"," 443.0","  869.025","2022-03-27","118"
"AB"," 183.000"," 437.0","  855.025","2022-03-28","119"
"AB"," 181.000"," 429.0","  838.000","2022-03-29","120"
"AB"," 178.000"," 423.0","  825.000","2022-03-30","121"
"AB"," 174.000"," 414.0","  816.000","2022-03-31","122"
"AB"," 172.000"," 411.0","  800.000","2022-04-01","123"
"AB"," 169.000"," 404.0","  789.000","2022-04-02","124"
"AB"," 167.000"," 398.0","  779.000","2022-04-03","125"
"AB"," 165.000"," 392.0","  768.000","2022-04-04","126"
"AB"," 162.000"," 388.0","  760.000","2022-04-05","127"
"AB"," 160.000"," 383.0","  748.000","2022-04-06","128"
"AB"," 159.000"," 378.0","  741.000","2022-04-07","129"
"AB"," 157.000"," 373.0","  733.000","2022-04-08","130"
"AB"," 155.000"," 368.0","  719.000","2022-04-09","131"
"AB"," 153.000"," 367.0","  716.000","2022-04-10","132"
"AB"," 152.000"," 362.0","  708.000","2022-04-11","133"
"AB"," 151.000"," 360.0","  701.000","2022-04-12","134"
"AB"," 148.000"," 357.0","  699.000","2022-04-13","135"
"AB"," 148.000"," 355.0","  696.000","2022-04-14","136"
"AB"," 148.000"," 351.0","  690.000","2022-04-15","137"
"AB"," 147.000"," 350.0","  685.000","2022-04-16","138"
"AB"," 145.000"," 347.0","  678.000","2022-04-17","139"
"AB"," 145.000"," 344.0","  675.000","2022-04-18","140"
"AB"," 144.000"," 343.0","  673.000","2022-04-19","141"
"AB"," 145.000"," 343.0","  670.000","2022-04-20","142"
"AB"," 143.000"," 340.0","  668.000","2022-04-21","143"
"AB"," 142.000"," 339.0","  663.000","2022-04-22","144"
"AB"," 142.000"," 337.0","  664.000","2022-04-23","145"
"AB"," 141.000"," 337.0","  659.000","2022-04-24","146"
"AB"," 141.000"," 336.0","  661.000","2022-04-25","147"
"AB"," 141.000"," 335.0","  657.000","2022-04-26","148"
"AB"," 140.000"," 335.0","  654.000","2022-04-27","149"
"AB"," 140.000"," 334.0","  654.000","2022-04-28","150"
"AB"," 140.000"," 334.0","  658.025","2022-04-29","151"
"AB"," 141.000"," 334.5","  654.000","2022-04-30","152"
"AB"," 140.000"," 334.0","  656.000","2022-05-01","153"
"AB"," 140.000"," 335.0","  657.000","2022-05-02","154"
"AB"," 141.000"," 336.0","  656.000","2022-05-03","155"
"AB"," 141.000"," 336.0","  659.000","2022-05-04","156"
"AB"," 141.000"," 336.0","  662.000","2022-05-05","157"
"AB"," 142.000"," 337.0","  660.000","2022-05-06","158"
"AB"," 142.000"," 338.0","  661.000","2022-05-07","159"
"AB"," 141.000"," 340.0","  666.000","2022-05-08","160"
"AB"," 144.000"," 340.0","  668.025","2022-05-09","161"
"AB"," 144.000"," 340.0","  670.000","2022-05-10","162"
"AB"," 143.000"," 342.0","  672.000","2022-05-11","163"
"AB"," 143.000"," 344.0","  675.000","2022-05-12","164"
"AB"," 145.000"," 346.0","  677.000","2022-05-13","165"
"AB"," 145.975"," 347.0","  678.000","2022-05-14","166"
"AB"," 146.000"," 349.0","  683.000","2022-05-15","167"
"AB"," 147.000"," 350.0","  686.000","2022-05-16","168"
"AB"," 147.000"," 353.0","  692.000","2022-05-17","169"
"AB"," 149.000"," 355.0","  695.000","2022-05-18","170"
"AB"," 149.000"," 357.0","  699.000","2022-05-19","171"
"AB"," 152.000"," 359.0","  706.000","2022-05-20","172"
"AB"," 152.000"," 361.0","  709.000","2022-05-21","173"
"AB"," 153.000"," 362.0","  712.000","2022-05-22","174"
"AB"," 153.000"," 365.0","  715.000","2022-05-23","175"
"AB"," 153.000"," 367.0","  723.000","2022-05-24","176"
"AB"," 155.000"," 369.0","  724.000","2022-05-25","177"
"AB"," 156.000"," 373.0","  729.000","2022-05-26","178"
"AB"," 157.000"," 375.0","  732.000","2022-05-27","179"
"AB"," 159.000"," 379.0","  740.000","2022-05-28","180"
"AB"," 160.000"," 381.0","  746.000","2022-05-29","181"
"AB"," 161.000"," 384.0","  751.000","2022-05-30","182"
"AB"," 162.000"," 386.0","  757.000","2022-05-31","183"
"AB"," 163.000"," 389.0","  762.000","2022-06-01","184"
"AB"," 165.000"," 391.0","  767.000","2022-06-02","185"
"AB"," 165.000"," 394.0","  771.000","2022-06-03","186"
"AB"," 166.000"," 398.0","  778.000","2022-06-04","187"
"AB"," 168.000"," 400.0","  782.000","2022-06-05","188"
"AB"," 170.000"," 404.0","  791.000","2022-06-06","189"
"AB"," 171.000"," 405.0","  800.000","2022-06-07","190"
"AB"," 173.000"," 409.0","  802.000","2022-06-08","191"
"AB"," 173.000"," 411.0","  806.000","2022-06-09","192"
"AB"," 174.000"," 414.0","  812.000","2022-06-10","193"
"AB"," 175.000"," 417.0","  818.000","2022-06-11","194"
"AB"," 177.000"," 421.0","  825.000","2022-06-12","195"
"AB"," 179.000"," 423.0","  827.000","2022-06-13","196"
"AB"," 180.000"," 426.0","  835.000","2022-06-14","197"
"AB"," 180.000"," 430.0","  839.000","2022-06-15","198"
"AB"," 179.975"," 432.0","  845.000","2022-06-16","199"
"AB"," 183.000"," 434.0","  853.000","2022-06-17","200"
"AB"," 185.000"," 437.0","  859.000","2022-06-18","201"
"AB"," 186.000"," 440.0","  863.000","2022-06-19","202"
"AB"," 187.000"," 442.0","  863.000","2022-06-20","203"
"AB"," 187.000"," 445.0","  871.000","2022-06-21","204"
"AB"," 189.000"," 447.0","  880.000","2022-06-22","205"
"AB"," 189.000"," 448.0","  875.000","2022-06-23","206"
"AB"," 191.000"," 453.0","  885.000","2022-06-24","207"
"AB"," 190.000"," 455.0","  892.000","2022-06-25","208"
"AB"," 192.000"," 459.0","  895.000","2022-06-26","209"
"AB"," 193.000"," 459.0","  901.000","2022-06-27","210"
"AB"," 194.000"," 461.0","  904.000","2022-06-28","211"
"AB"," 196.000"," 464.0","  905.000","2022-06-29","212"
"AB"," 196.000"," 465.0","  906.000","2022-06-30","213"
"AB"," 197.000"," 467.0","  915.000","2022-07-01","214"
"AB"," 197.000"," 470.0","  917.000","2022-07-02","215"
"AB"," 199.000"," 471.0","  924.000","2022-07-03","216"
"AB"," 200.000"," 472.0","  925.000","2022-07-04","217"
"AB"," 199.000"," 475.0","  924.000","2022-07-05","218"
"AB"," 199.000"," 474.0","  926.000","2022-07-06","219"
"AB"," 201.000"," 477.0","  933.000","2022-07-07","220"
"AB"," 202.000"," 478.0","  934.025","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"BC"," 166.000"," 269.0"," 407.000","2021-11-30","  1"
"BC"," 183.000"," 295.0"," 447.000","2021-12-01","  2"
"BC"," 194.000"," 313.0"," 471.000","2021-12-02","  3"
"BC"," 203.000"," 327.0"," 493.000","2021-12-03","  4"
"BC"," 209.000"," 338.0"," 509.000","2021-12-04","  5"
"BC"," 216.000"," 349.0"," 525.000","2021-12-05","  6"
"BC"," 223.000"," 359.0"," 540.000","2021-12-06","  7"
"BC"," 231.000"," 371.0"," 557.000","2021-12-07","  8"
"BC"," 239.000"," 385.0"," 579.000","2021-12-08","  9"
"BC"," 248.000"," 399.0"," 599.000","2021-12-09"," 10"
"BC"," 259.000"," 416.0"," 625.000","2021-12-10"," 11"
"BC"," 272.000"," 437.0"," 657.000","2021-12-11"," 12"
"BC"," 287.000"," 461.0"," 693.000","2021-12-12"," 13"
"BC"," 307.000"," 491.0"," 737.000","2021-12-13"," 14"
"BC"," 328.000"," 525.0"," 789.000","2021-12-14"," 15"
"BC"," 355.000"," 569.0"," 855.000","2021-12-15"," 16"
"BC"," 389.000"," 621.0"," 929.000","2021-12-16"," 17"
"BC"," 430.000"," 686.0","1027.000","2021-12-17"," 18"
"BC"," 479.000"," 765.0","1147.000","2021-12-18"," 19"
"BC"," 542.000"," 863.0","1289.000","2021-12-19"," 20"
"BC"," 617.000"," 979.0","1466.000","2021-12-20"," 21"
"BC"," 708.000","1123.0","1675.000","2021-12-21"," 22"
"BC"," 814.000","1297.0","1937.000","2021-12-22"," 23"
"BC"," 948.000","1507.0","2253.000","2021-12-23"," 24"
"BC","1103.000","1763.0","2629.000","2021-12-24"," 25"
"BC","1295.000","2059.5","3071.000","2021-12-25"," 26"
"BC","1519.000","2412.0","3597.000","2021-12-26"," 27"
"BC","1773.000","2813.0","4193.000","2021-12-27"," 28"
"BC","2055.975","3252.0","4853.025","2021-12-28"," 29"
"BC","2323.975","3682.0","5495.000","2021-12-29"," 30"
"BC","2516.000","3982.0","5951.000","2021-12-30"," 31"
"BC","2573.000","4078.0","6097.000","2021-12-31"," 32"
"BC","2543.000","4027.0","5992.000","2022-01-01"," 33"
"BC","2472.000","3926.0","5853.000","2022-01-02"," 34"
"BC","2415.000","3836.0","5718.000","2022-01-03"," 35"
"BC","2353.000","3737.0","5580.000","2022-01-04"," 36"
"BC","2279.000","3620.0","5387.000","2022-01-05"," 37"
"BC","2202.000","3499.0","5226.000","2022-01-06"," 38"
"BC","2107.000","3360.0","5025.000","2022-01-07"," 39"
"BC","2026.975","3208.0","4795.000","2022-01-08"," 40"
"BC","1926.000","3061.0","4574.000","2022-01-09"," 41"
"BC","1825.000","2899.0","4340.025","2022-01-10"," 42"
"BC","1727.000","2752.0","4108.000","2022-01-11"," 43"
"BC","1639.000","2603.0","3873.025","2022-01-12"," 44"
"BC","1555.000","2472.0","3677.000","2022-01-13"," 45"
"BC","1477.000","2341.0","3496.000","2022-01-14"," 46"
"BC","1404.000","2230.0","3323.000","2022-01-15"," 47"
"BC","1340.000","2123.5","3174.000","2022-01-16"," 48"
"BC","1281.000","2031.0","3031.000","2022-01-17"," 49"
"BC","1226.000","1946.0","2901.000","2022-01-18"," 50"
"BC","1182.000","1872.0","2803.000","2022-01-19"," 51"
"BC","1133.000","1809.0","2703.000","2022-01-20"," 52"
"BC","1103.000","1749.0","2613.000","2022-01-21"," 53"
"BC","1069.000","1689.0","2530.000","2022-01-22"," 54"
"BC","1037.000","1641.0","2444.000","2022-01-23"," 55"
"BC"," 997.975","1589.0","2366.000","2022-01-24"," 56"
"BC"," 972.000","1542.0","2302.000","2022-01-25"," 57"
"BC"," 940.975","1500.0","2234.000","2022-01-26"," 58"
"BC"," 917.000","1454.0","2176.000","2022-01-27"," 59"
"BC"," 886.000","1409.0","2102.000","2022-01-28"," 60"
"BC"," 857.000","1366.0","2040.000","2022-01-29"," 61"
"BC"," 830.000","1322.0","1979.000","2022-01-30"," 62"
"BC"," 805.000","1282.0","1915.000","2022-01-31"," 63"
"BC"," 776.000","1236.0","1845.000","2022-02-01"," 64"
"BC"," 750.000","1193.0","1790.000","2022-02-02"," 65"
"BC"," 723.000","1154.0","1723.000","2022-02-03"," 66"
"BC"," 699.000","1110.0","1660.000","2022-02-04"," 67"
"BC"," 671.000","1070.0","1596.000","2022-02-05"," 68"
"BC"," 645.000","1028.0","1540.000","2022-02-06"," 69"
"BC"," 619.000"," 989.0","1475.000","2022-02-07"," 70"
"BC"," 598.000"," 949.0","1424.000","2022-02-08"," 71"
"BC"," 573.000"," 913.0","1367.000","2022-02-09"," 72"
"BC"," 550.000"," 876.0","1313.000","2022-02-10"," 73"
"BC"," 529.000"," 842.0","1255.000","2022-02-11"," 74"
"BC"," 507.000"," 808.0","1208.000","2022-02-12"," 75"
"BC"," 486.000"," 775.0","1158.000","2022-02-13"," 76"
"BC"," 466.000"," 742.0","1110.000","2022-02-14"," 77"
"BC"," 444.000"," 711.0","1065.000","2022-02-15"," 78"
"BC"," 428.000"," 682.5","1019.000","2022-02-16"," 79"
"BC"," 409.000"," 655.0"," 978.000","2022-02-17"," 80"
"BC"," 392.000"," 627.0"," 939.000","2022-02-18"," 81"
"BC"," 377.000"," 602.0"," 902.000","2022-02-19"," 82"
"BC"," 361.000"," 577.0"," 865.000","2022-02-20"," 83"
"BC"," 346.000"," 554.0"," 831.000","2022-02-21"," 84"
"BC"," 331.000"," 532.0"," 798.000","2022-02-22"," 85"
"BC"," 320.000"," 511.0"," 768.025","2022-02-23"," 86"
"BC"," 305.000"," 490.0"," 734.000","2022-02-24"," 87"
"BC"," 294.000"," 471.0"," 709.000","2022-02-25"," 88"
"BC"," 283.000"," 453.0"," 677.000","2022-02-26"," 89"
"BC"," 270.000"," 435.0"," 654.000","2022-02-27"," 90"
"BC"," 260.000"," 419.0"," 628.000","2022-02-28"," 91"
"BC"," 250.000"," 402.0"," 605.000","2022-03-01"," 92"
"BC"," 240.000"," 388.0"," 583.000","2022-03-02"," 93"
"BC"," 232.000"," 373.0"," 560.000","2022-03-03"," 94"
"BC"," 224.000"," 360.0"," 541.000","2022-03-04"," 95"
"BC"," 215.000"," 347.0"," 522.000","2022-03-05"," 96"
"BC"," 208.000"," 335.0"," 504.000","2022-03-06"," 97"
"BC"," 200.000"," 323.0"," 487.000","2022-03-07"," 98"
"BC"," 193.000"," 312.0"," 470.000","2022-03-08"," 99"
"BC"," 185.000"," 301.0"," 455.000","2022-03-09","100"
"BC"," 180.000"," 291.0"," 440.000","2022-03-10","101"
"BC"," 174.000"," 282.0"," 425.000","2022-03-11","102"
"BC"," 168.000"," 273.0"," 412.000","2022-03-12","103"
"BC"," 163.000"," 264.0"," 400.000","2022-03-13","104"
"BC"," 158.000"," 257.0"," 388.000","2022-03-14","105"
"BC"," 154.000"," 250.0"," 379.000","2022-03-15","106"
"BC"," 152.000"," 246.0"," 371.000","2022-03-16","107"
"BC"," 152.000"," 246.0"," 372.000","2022-03-17","108"
"BC"," 156.000"," 253.0"," 381.000","2022-03-18","109"
"BC"," 161.000"," 261.0"," 394.000","2022-03-19","110"
"BC"," 166.000"," 269.0"," 406.000","2022-03-20","111"
"BC"," 170.000"," 276.0"," 415.000","2022-03-21","112"
"BC"," 173.000"," 281.0"," 423.000","2022-03-22","113"
"BC"," 175.000"," 285.0"," 430.000","2022-03-23","114"
"BC"," 179.000"," 289.0"," 437.000","2022-03-24","115"
"BC"," 181.000"," 294.0"," 442.000","2022-03-25","116"
"BC"," 183.000"," 297.0"," 448.000","2022-03-26","117"
"BC"," 187.000"," 300.0"," 453.000","2022-03-27","118"
"BC"," 188.000"," 305.0"," 460.000","2022-03-28","119"
"BC"," 191.000"," 308.0"," 466.000","2022-03-29","120"
"BC"," 194.000"," 313.0"," 472.000","2022-03-30","121"
"BC"," 195.000"," 316.0"," 477.000","2022-03-31","122"
"BC"," 198.000"," 321.0"," 482.000","2022-04-01","123"
"BC"," 201.000"," 324.0"," 488.000","2022-04-02","124"
"BC"," 204.000"," 329.0"," 495.000","2022-04-03","125"
"BC"," 206.000"," 333.0"," 503.000","2022-04-04","126"
"BC"," 209.000"," 338.0"," 508.000","2022-04-05","127"
"BC"," 212.000"," 342.0"," 515.000","2022-04-06","128"
"BC"," 215.000"," 347.0"," 521.000","2022-04-07","129"
"BC"," 218.000"," 351.0"," 527.000","2022-04-08","130"
"BC"," 220.000"," 356.0"," 536.000","2022-04-09","131"
"BC"," 224.000"," 361.0"," 541.000","2022-04-10","132"
"BC"," 226.000"," 365.0"," 549.000","2022-04-11","133"
"BC"," 229.000"," 369.0"," 556.000","2022-04-12","134"
"BC"," 233.000"," 374.0"," 563.000","2022-04-13","135"
"BC"," 236.000"," 378.0"," 569.000","2022-04-14","136"
"BC"," 238.000"," 383.0"," 575.000","2022-04-15","137"
"BC"," 240.000"," 387.0"," 582.000","2022-04-16","138"
"BC"," 244.000"," 392.0"," 589.000","2022-04-17","139"
"BC"," 246.000"," 397.0"," 595.000","2022-04-18","140"
"BC"," 250.000"," 401.0"," 603.000","2022-04-19","141"
"BC"," 252.000"," 405.0"," 611.000","2022-04-20","142"
"BC"," 255.000"," 409.0"," 615.000","2022-04-21","143"
"BC"," 257.000"," 414.0"," 622.000","2022-04-22","144"
"BC"," 259.000"," 418.0"," 629.000","2022-04-23","145"
"BC"," 263.000"," 422.0"," 635.000","2022-04-24","146"
"BC"," 265.000"," 426.0"," 638.000","2022-04-25","147"
"BC"," 268.000"," 431.0"," 645.000","2022-04-26","148"
"BC"," 269.000"," 434.0"," 651.000","2022-04-27","149"
"BC"," 272.000"," 437.0"," 658.000","2022-04-28","150"
"BC"," 275.000"," 441.0"," 661.000","2022-04-29","151"
