"Result","2.5%","50%","97.5%","date","day"
"QC"," 1701.000","  3192.0","  5356.025","2021-12-05","  6"
"QC"," 1772.000","  3303.0","  5566.025","2021-12-06","  7"
"QC"," 1847.975","  3445.0","  5774.000","2021-12-07","  8"
"QC"," 1940.000","  3612.0","  6041.025","2021-12-08","  9"
"QC"," 2038.000","  3817.0","  6393.000","2021-12-09"," 10"
"QC"," 2192.000","  4063.0","  6817.000","2021-12-10"," 11"
"QC"," 2339.000","  4370.0","  7330.000","2021-12-11"," 12"
"QC"," 2553.000","  4748.0","  7963.000","2021-12-12"," 13"
"QC"," 2795.000","  5226.0","  8780.000","2021-12-13"," 14"
"QC"," 3101.000","  5804.0","  9741.000","2021-12-14"," 15"
"QC"," 3497.950","  6540.0"," 10947.000","2021-12-15"," 16"
"QC"," 3975.000","  7431.0"," 12405.000","2021-12-16"," 17"
"QC"," 4568.000","  8511.5"," 14264.000","2021-12-17"," 18"
"QC"," 5297.000","  9865.0"," 16490.000","2021-12-18"," 19"
"QC"," 6212.975"," 11522.0"," 19349.025","2021-12-19"," 20"
"QC"," 7257.975"," 13567.0"," 22724.050","2021-12-20"," 21"
"QC"," 8561.950"," 16052.0"," 26968.000","2021-12-21"," 22"
"QC","10237.975"," 19136.0"," 31994.025","2021-12-22"," 23"
"QC","12215.975"," 22808.0"," 38133.025","2021-12-23"," 24"
"QC","14639.000"," 27357.0"," 45787.150","2021-12-24"," 25"
"QC","17519.000"," 32661.0"," 54901.000","2021-12-25"," 26"
"QC","21015.950"," 39267.0"," 65927.100","2021-12-26"," 27"
"QC","25159.875"," 47070.0"," 78673.100","2021-12-27"," 28"
"QC","29956.825"," 55860.5"," 93467.050","2021-12-28"," 29"
"QC","34669.925"," 64931.5","109237.050","2021-12-29"," 30"
"QC","38734.000"," 72457.5","121474.500","2021-12-30"," 31"
"QC","40873.975"," 76273.0","128019.175","2021-12-31"," 32"
"QC","41413.975"," 77723.0","130271.025","2022-01-01"," 33"
"QC","42008.825"," 78656.5","131931.225","2022-01-02"," 34"
"QC","42884.925"," 80291.0","134439.100","2022-01-03"," 35"
"QC","44022.975"," 82194.0","137530.150","2022-01-04"," 36"
"QC","45297.975"," 84467.5","141674.175","2022-01-05"," 37"
"QC","46641.675"," 86893.0","146051.025","2022-01-06"," 38"
"QC","47821.000"," 89576.0","150296.025","2022-01-07"," 39"
"QC","49405.975"," 92351.0","154427.175","2022-01-08"," 40"
"QC","50628.975"," 94507.5","158839.300","2022-01-09"," 41"
"QC","51879.975"," 96845.0","162442.125","2022-01-10"," 42"
"QC","52865.950"," 98904.5","165814.025","2022-01-11"," 43"
"QC","53676.975","100660.0","168892.125","2022-01-12"," 44"
"QC","54604.975","102328.5","171383.100","2022-01-13"," 45"
"QC","55375.925","103582.0","173233.100","2022-01-14"," 46"
"QC","56014.725","104599.0","175151.150","2022-01-15"," 47"
"QC","56519.000","105513.0","177149.200","2022-01-16"," 48"
"QC","56612.850","105738.5","177335.100","2022-01-17"," 49"
"QC","56821.975","106191.5","177837.150","2022-01-18"," 50"
"QC","56729.850","106129.5","177743.150","2022-01-19"," 51"
"QC","56419.925","105725.5","177383.125","2022-01-20"," 52"
"QC","56343.975","105478.0","177102.100","2022-01-21"," 53"
"QC","56017.975","104349.5","175048.025","2022-01-22"," 54"
"QC","55573.775","103502.5","173828.100","2022-01-23"," 55"
"QC","54624.850","102165.0","171925.300","2022-01-24"," 56"
"QC","54172.800","100888.5","169062.075","2022-01-25"," 57"
"QC","53312.975"," 99065.0","166328.150","2022-01-26"," 58"
"QC","52441.000"," 97717.0","163988.125","2022-01-27"," 59"
"QC","51609.775"," 95669.5","160695.000","2022-01-28"," 60"
"QC","50331.975"," 93729.0","157402.300","2022-01-29"," 61"
"QC","49255.975"," 91776.5","153329.050","2022-01-30"," 62"
"QC","48207.950"," 89495.5","150371.150","2022-01-31"," 63"
"QC","46728.900"," 87265.0","146426.025","2022-02-01"," 64"
"QC","45442.975"," 85224.0","142825.050","2022-02-02"," 65"
"QC","44454.950"," 82710.0","138497.025","2022-02-03"," 66"
"QC","43320.975"," 80440.5","134773.025","2022-02-04"," 67"
"QC","41643.000"," 77957.0","131193.075","2022-02-05"," 68"
"QC","40393.925"," 75739.0","126894.125","2022-02-06"," 69"
"QC","39404.975"," 73317.0","123391.050","2022-02-07"," 70"
"QC","38182.950"," 71055.0","119007.000","2022-02-08"," 71"
"QC","37086.975"," 68965.0","115489.100","2022-02-09"," 72"
"QC","35745.975"," 66740.0","112082.100","2022-02-10"," 73"
"QC","34405.000"," 64457.5","108257.150","2022-02-11"," 74"
"QC","33442.000"," 62530.0","104670.200","2022-02-12"," 75"
"QC","32276.000"," 60284.0","100576.075","2022-02-13"," 76"
"QC","31241.925"," 58197.0"," 97913.000","2022-02-14"," 77"
"QC","30195.975"," 56281.0"," 94725.025","2022-02-15"," 78"
"QC","29024.975"," 54258.0"," 91009.050","2022-02-16"," 79"
"QC","28146.950"," 52606.5"," 87901.000","2022-02-17"," 80"
"QC","27244.825"," 50634.0"," 85006.075","2022-02-18"," 81"
"QC","26276.950"," 49015.5"," 81726.125","2022-02-19"," 82"
"QC","25299.900"," 47298.0"," 79089.025","2022-02-20"," 83"
"QC","24513.000"," 45705.5"," 76612.050","2022-02-21"," 84"
"QC","23501.875"," 44053.0"," 73913.200","2022-02-22"," 85"
"QC","22807.950"," 42515.5"," 71425.025","2022-02-23"," 86"
"QC","21951.950"," 41127.0"," 68932.050","2022-02-24"," 87"
"QC","21250.975"," 39781.0"," 66731.000","2022-02-25"," 88"
"QC","20535.000"," 38402.0"," 64448.000","2022-02-26"," 89"
"QC","19871.000"," 37105.0"," 62178.250","2022-02-27"," 90"
"QC","19268.000"," 35933.5"," 59993.125","2022-02-28"," 91"
"QC","18577.000"," 34646.0"," 58206.050","2022-03-01"," 92"
"QC","17954.975"," 33530.0"," 56227.050","2022-03-02"," 93"
"QC","17321.950"," 32437.0"," 54494.100","2022-03-03"," 94"
"QC","16823.000"," 31328.5"," 52480.075","2022-03-04"," 95"
"QC","16263.975"," 30391.0"," 50878.025","2022-03-05"," 96"
"QC","15661.000"," 29312.0"," 49164.000","2022-03-06"," 97"
"QC","15224.975"," 28467.0"," 47618.075","2022-03-07"," 98"
"QC","14827.975"," 27585.0"," 46376.000","2022-03-08"," 99"
"QC","14427.950"," 26861.0"," 44947.025","2022-03-09","100"
"QC","14138.000"," 26371.0"," 44287.025","2022-03-10","101"
"QC","14133.975"," 26401.5"," 44337.075","2022-03-11","102"
"QC","14545.975"," 27099.0"," 45463.025","2022-03-12","103"
"QC","14929.975"," 27913.0"," 46833.225","2022-03-13","104"
"QC","15333.000"," 28683.5"," 47972.025","2022-03-14","105"
"QC","15672.900"," 29318.5"," 49151.025","2022-03-15","106"
"QC","15990.975"," 29802.0"," 49777.025","2022-03-16","107"
"QC","16212.975"," 30190.5"," 50745.000","2022-03-17","108"
"QC","16433.975"," 30685.0"," 51387.050","2022-03-18","109"
"QC","16884.975"," 31368.0"," 52560.050","2022-03-19","110"
"QC","17407.975"," 32474.0"," 54453.025","2022-03-20","111"
"QC","18375.975"," 34318.0"," 57609.000","2022-03-21","112"
"QC","19578.925"," 36474.0"," 61232.000","2022-03-22","113"
"QC","20670.950"," 38572.0"," 64579.100","2022-03-23","114"
"QC","21659.950"," 40537.0"," 68178.050","2022-03-24","115"
"QC","22816.900"," 42589.0"," 71432.025","2022-03-25","116"
"QC","23754.000"," 44426.0"," 74805.025","2022-03-26","117"
"QC","24817.950"," 46346.0"," 77724.125","2022-03-27","118"
"QC","25940.825"," 48360.0"," 80985.050","2022-03-28","119"
"QC","26957.975"," 50237.0"," 84257.025","2022-03-29","120"
"QC","27938.950"," 51977.0"," 87193.200","2022-03-30","121"
"QC","28871.975"," 54027.0"," 90640.050","2022-03-31","122"
"QC","29891.975"," 55938.0"," 93896.075","2022-04-01","123"
"QC","31075.975"," 57882.5"," 96971.075","2022-04-02","124"
"QC","32031.975"," 59732.0","100310.300","2022-04-03","125"
"QC","33111.950"," 61768.0","103159.100","2022-04-04","126"
"QC","33943.975"," 63350.0","106609.075","2022-04-05","127"
"QC","35036.975"," 65516.5","109871.125","2022-04-06","128"
"QC","35972.950"," 67198.0","112497.025","2022-04-07","129"
"QC","37018.975"," 68781.0","115694.075","2022-04-08","130"
"QC","37751.950"," 70523.0","118209.100","2022-04-09","131"
"QC","38683.975"," 71895.5","120232.100","2022-04-10","132"
"QC","39420.975"," 73532.0","123266.200","2022-04-11","133"
"QC","40152.900"," 74975.5","125685.100","2022-04-12","134"
"QC","40864.975"," 76133.5","127482.275","2022-04-13","135"
"QC","41508.900"," 77304.0","130278.050","2022-04-14","136"
"QC","41938.000"," 78403.0","131199.025","2022-04-15","137"
"QC","42540.000"," 79417.5","133385.175","2022-04-16","138"
"QC","42936.925"," 80126.0","134312.100","2022-04-17","139"
"QC","43168.000"," 80851.5","135803.175","2022-04-18","140"
"QC","43364.000"," 81470.0","136843.475","2022-04-19","141"
"QC","44101.950"," 81929.5","137059.175","2022-04-20","142"
"QC","44186.900"," 82259.0","138191.200","2022-04-21","143"
"QC","44335.975"," 82581.0","138071.000","2022-04-22","144"
"QC","44342.900"," 82707.5","138872.200","2022-04-23","145"
"QC","44456.000"," 82704.0","138976.025","2022-04-24","146"
"QC","44301.975"," 82684.0","138549.100","2022-04-25","147"
"QC","44173.975"," 82254.5","137514.000","2022-04-26","148"
"QC","43864.950"," 82142.5","137571.075","2022-04-27","149"
"QC","43541.975"," 81616.0","136802.000","2022-04-28","150"
"QC","43239.000"," 81188.0","135938.275","2022-04-29","151"
"QC","43138.925"," 80488.0","134825.000","2022-04-30","152"
"QC","42743.950"," 79825.0","133380.100","2022-05-01","153"
"QC","42180.000"," 79188.0","132331.175","2022-05-02","154"
"QC","41948.000"," 78362.0","131138.025","2022-05-03","155"
"QC","41490.950"," 77562.0","130174.050","2022-05-04","156"
"QC","41019.800"," 76580.0","128244.050","2022-05-05","157"
"QC","40323.975"," 75517.5","127420.100","2022-05-06","158"
"QC","40011.000"," 74783.0","125530.125","2022-05-07","159"
"QC","39460.000"," 73632.0","123644.200","2022-05-08","160"
"QC","39097.950"," 72617.5","121887.075","2022-05-09","161"
"QC","38228.925"," 71505.5","119952.000","2022-05-10","162"
"QC","37660.000"," 70568.0","118388.100","2022-05-11","163"
"QC","37002.975"," 69515.0","116247.025","2022-05-12","164"
"QC","36438.000"," 68346.0","114642.075","2022-05-13","165"
"QC","36007.000"," 67343.0","113117.325","2022-05-14","166"
"QC","35533.000"," 66132.0","110930.100","2022-05-15","167"
"QC","34781.900"," 65125.0","109447.200","2022-05-16","168"
"QC","34372.975"," 64220.5","107740.050","2022-05-17","169"
"QC","33703.975"," 63022.5","105824.075","2022-05-18","170"
"QC","33328.950"," 62060.5","104130.050","2022-05-19","171"
"QC","32769.975"," 61159.5","102281.050","2022-05-20","172"
"QC","32274.975"," 60181.0","100563.100","2022-05-21","173"
"QC","31742.950"," 59060.5"," 98917.400","2022-05-22","174"
"QC","31228.975"," 58147.0"," 97342.075","2022-05-23","175"
"QC","30707.950"," 57144.5"," 95712.125","2022-05-24","176"
"QC","30289.000"," 56294.5"," 94201.000","2022-05-25","177"
"QC","29738.950"," 55239.5"," 92452.050","2022-05-26","178"
"QC","29218.950"," 54393.5"," 91147.050","2022-05-27","179"
"QC","28656.975"," 53654.0"," 89697.025","2022-05-28","180"
"QC","28321.900"," 52783.0"," 88592.075","2022-05-29","181"
"QC","27982.000"," 52034.5"," 87188.050","2022-05-30","182"
"QC","27594.000"," 51262.5"," 85888.150","2022-05-31","183"
"QC","27084.000"," 50523.5"," 84720.025","2022-06-01","184"
"QC","26745.950"," 49800.0"," 83438.025","2022-06-02","185"
"QC","26231.925"," 49028.0"," 82440.025","2022-06-03","186"
"QC","25906.975"," 48425.0"," 81463.200","2022-06-04","187"
"QC","25540.000"," 47753.5"," 80276.275","2022-06-05","188"
"QC","25259.000"," 47112.0"," 79027.550","2022-06-06","189"
"QC","24964.925"," 46608.0"," 77643.100","2022-06-07","190"
"QC","24601.975"," 45950.0"," 77278.000","2022-06-08","191"
"QC","24360.975"," 45353.0"," 76402.100","2022-06-09","192"
"QC","23984.950"," 44923.0"," 75332.050","2022-06-10","193"
"QC","23620.000"," 44332.0"," 74258.050","2022-06-11","194"
"QC","23580.950"," 43724.0"," 73524.000","2022-06-12","195"
"QC","23247.775"," 43435.0"," 72782.025","2022-06-13","196"
"QC","23030.950"," 42965.0"," 72445.100","2022-06-14","197"
"QC","22789.975"," 42551.0"," 71610.050","2022-06-15","198"
"QC","22625.925"," 42163.5"," 70849.000","2022-06-16","199"
"QC","22377.000"," 41688.0"," 70125.150","2022-06-17","200"
"QC","22105.950"," 41462.0"," 69426.000","2022-06-18","201"
"QC","21866.975"," 41089.0"," 68913.000","2022-06-19","202"
"QC","21867.950"," 40740.0"," 68144.025","2022-06-20","203"
"QC","21678.000"," 40517.0"," 67747.000","2022-06-21","204"
"QC","21395.875"," 40244.0"," 67299.125","2022-06-22","205"
"QC","21286.000"," 39973.5"," 66941.200","2022-06-23","206"
"QC","21217.975"," 39657.0"," 66532.000","2022-06-24","207"
"QC","21069.000"," 39418.0"," 66407.025","2022-06-25","208"
"QC","21000.950"," 39236.5"," 65720.000","2022-06-26","209"
"QC","20853.000"," 38907.0"," 65478.025","2022-06-27","210"
"QC","20827.950"," 38827.0"," 64883.050","2022-06-28","211"
"QC","20722.975"," 38648.0"," 64828.125","2022-06-29","212"
"QC","20645.950"," 38420.0"," 64320.000","2022-06-30","213"
"QC","20563.950"," 38317.0"," 64147.050","2022-07-01","214"
"QC","20515.975"," 38229.0"," 64145.050","2022-07-02","215"
"QC","20444.000"," 38060.0"," 63885.225","2022-07-03","216"
"QC","20419.975"," 38028.0"," 63938.025","2022-07-04","217"
"QC","20352.000"," 37914.5"," 63560.050","2022-07-05","218"
"QC","20260.000"," 37769.0"," 63488.050","2022-07-06","219"
"QC","20248.975"," 37743.5"," 63164.025","2022-07-07","220"
"QC","20244.950"," 37781.0"," 63249.050","2022-07-08","221"
"","","","","",""
