"Result","2.5%","50%","97.5%","date","day"
"BC","17216.000","27281.5"," 40639.025","2022-07-01","214"
"BC","17141.975","27107.0"," 40473.025","2022-07-02","215"
"BC","16916.000","26928.0"," 40155.025","2022-07-03","216"
"BC","16901.000","26767.0"," 39881.050","2022-07-04","217"
"BC","16748.975","26524.0"," 39687.025","2022-07-05","218"
"BC","16697.000","26419.0"," 39385.000","2022-07-06","219"
"BC","16584.950","26270.0"," 39165.050","2022-07-07","220"
"BC","16453.975","26128.0"," 38959.000","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"MB"," 239.000","  401.0","  622.000","2021-11-30","  1"
"MB"," 232.000","  391.0","  609.000","2021-12-01","  2"
"MB"," 226.000","  382.0","  595.000","2021-12-02","  3"
"MB"," 222.000","  374.0","  581.000","2021-12-03","  4"
"MB"," 217.000","  365.0","  569.000","2021-12-04","  5"
"MB"," 214.000","  360.0","  560.000","2021-12-05","  6"
"MB"," 211.000","  356.0","  552.000","2021-12-06","  7"
"MB"," 209.000","  352.0","  549.000","2021-12-07","  8"
"MB"," 209.000","  352.0","  547.000","2021-12-08","  9"
"MB"," 209.000","  353.0","  549.000","2021-12-09"," 10"
"MB"," 212.000","  358.0","  558.000","2021-12-10"," 11"
"MB"," 217.000","  366.0","  571.000","2021-12-11"," 12"
"MB"," 226.000","  380.0","  590.000","2021-12-12"," 13"
"MB"," 236.000","  398.0","  619.000","2021-12-13"," 14"
"MB"," 251.000","  421.0","  655.000","2021-12-14"," 15"
"MB"," 270.000","  452.0","  704.000","2021-12-15"," 16"
"MB"," 294.000","  494.0","  768.000","2021-12-16"," 17"
"MB"," 325.000","  545.0","  844.000","2021-12-17"," 18"
"MB"," 363.000","  609.0","  946.000","2021-12-18"," 19"
"MB"," 411.000","  690.0"," 1069.000","2021-12-19"," 20"
"MB"," 473.000","  787.0"," 1223.000","2021-12-20"," 21"
"MB"," 547.000","  910.0"," 1409.000","2021-12-21"," 22"
"MB"," 634.000"," 1060.0"," 1638.025","2021-12-22"," 23"
"MB"," 745.000"," 1240.0"," 1921.000","2021-12-23"," 24"
"MB"," 879.000"," 1463.0"," 2261.000","2021-12-24"," 25"
"MB","1042.000"," 1731.0"," 2676.000","2021-12-25"," 26"
"MB","1232.000"," 2055.0"," 3183.000","2021-12-26"," 27"
"MB","1470.000"," 2449.0"," 3784.000","2021-12-27"," 28"
"MB","1755.975"," 2919.0"," 4513.000","2021-12-28"," 29"
"MB","2091.000"," 3479.0"," 5382.000","2021-12-29"," 30"
"MB","2503.000"," 4166.0"," 6428.000","2021-12-30"," 31"
"MB","2996.000"," 4980.0"," 7674.025","2021-12-31"," 32"
"MB","3566.000"," 5921.0"," 9158.025","2022-01-01"," 33"
"MB","4259.000"," 7057.0","10879.025","2022-01-02"," 34"
"MB","5031.000"," 8364.0","12903.000","2022-01-03"," 35"
"MB","5916.000"," 9815.0","15112.025","2022-01-04"," 36"
"MB","6775.000","11244.0","17405.050","2022-01-05"," 37"
"MB","7376.975","12308.0","19013.000","2022-01-06"," 38"
"MB","7638.000","12638.5","19493.025","2022-01-07"," 39"
"MB","7545.000","12524.0","19276.000","2022-01-08"," 40"
"MB","7400.975","12303.0","18950.025","2022-01-09"," 41"
"MB","7345.000","12179.0","18741.025","2022-01-10"," 42"
"MB","7286.000","12137.0","18720.025","2022-01-11"," 43"
"MB","7338.000","12166.0","18806.000","2022-01-12"," 44"
"MB","7378.000","12262.0","18933.025","2022-01-13"," 45"
"MB","7416.000","12330.0","19032.000","2022-01-14"," 46"
"MB","7439.000","12394.0","19154.000","2022-01-15"," 47"
"MB","7496.000","12476.0","19267.050","2022-01-16"," 48"
"MB","7544.000","12554.0","19368.025","2022-01-17"," 49"
"MB","7556.000","12565.0","19389.025","2022-01-18"," 50"
"MB","7568.975","12610.0","19427.025","2022-01-19"," 51"
"MB","7578.000","12613.0","19509.025","2022-01-20"," 52"
"MB","7614.000","12593.5","19499.000","2022-01-21"," 53"
"MB","7509.975","12530.0","19356.000","2022-01-22"," 54"
"MB","7517.950","12490.5","19279.025","2022-01-23"," 55"
"MB","7493.975","12429.0","19180.000","2022-01-24"," 56"
"MB","7447.975","12317.0","18991.000","2022-01-25"," 57"
"MB","7332.000","12222.0","18827.000","2022-01-26"," 58"
"MB","7271.000","12106.0","18586.025","2022-01-27"," 59"
"MB","7227.000","11948.0","18414.025","2022-01-28"," 60"
"MB","7090.000","11770.0","18196.075","2022-01-29"," 61"
"MB","7023.975","11613.0","17937.000","2022-01-30"," 62"
"MB","6902.000","11466.0","17667.050","2022-01-31"," 63"
"MB","6774.000","11269.0","17386.025","2022-02-01"," 64"
"MB","6667.975","11068.0","17045.000","2022-02-02"," 65"
"MB","6544.000","10908.0","16799.050","2022-02-03"," 66"
"MB","6405.000","10662.0","16443.000","2022-02-04"," 67"
"MB","6306.000","10439.5","16104.000","2022-02-05"," 68"
"MB","6176.000","10238.0","15822.025","2022-02-06"," 69"
"MB","6043.975","10027.0","15509.025","2022-02-07"," 70"
"MB","5879.000"," 9771.0","15113.025","2022-02-08"," 71"
"MB","5765.000"," 9541.0","14725.025","2022-02-09"," 72"
"MB","5618.975"," 9330.0","14392.025","2022-02-10"," 73"
"MB","5479.000"," 9117.5","14012.050","2022-02-11"," 74"
"MB","5347.000"," 8871.0","13652.000","2022-02-12"," 75"
"MB","5197.000"," 8648.0","13332.050","2022-02-13"," 76"
"MB","5072.000"," 8414.0","12984.000","2022-02-14"," 77"
"MB","4938.975"," 8195.5","12675.000","2022-02-15"," 78"
"MB","4805.000"," 7985.0","12281.025","2022-02-16"," 79"
"MB","4667.975"," 7763.0","12033.025","2022-02-17"," 80"
"MB","4550.000"," 7543.0","11653.000","2022-02-18"," 81"
"MB","4424.000"," 7333.0","11325.025","2022-02-19"," 82"
"MB","4309.000"," 7128.0","11012.000","2022-02-20"," 83"
"MB","4175.000"," 6928.0","10707.000","2022-02-21"," 84"
"MB","4043.000"," 6735.0","10368.025","2022-02-22"," 85"
"MB","3930.000"," 6540.0","10096.025","2022-02-23"," 86"
"MB","3825.975"," 6345.0"," 9786.000","2022-02-24"," 87"
"MB","3715.000"," 6162.0"," 9505.025","2022-02-25"," 88"
"MB","3610.000"," 5996.0"," 9226.000","2022-02-26"," 89"
"MB","3487.000"," 5802.0"," 8965.000","2022-02-27"," 90"
"MB","3400.000"," 5640.0"," 8692.000","2022-02-28"," 91"
"MB","3295.000"," 5479.0"," 8448.025","2022-03-01"," 92"
"MB","3185.000"," 5302.0"," 8179.000","2022-03-02"," 93"
"MB","3108.000"," 5149.0"," 7959.025","2022-03-03"," 94"
"MB","3012.000"," 5005.0"," 7716.000","2022-03-04"," 95"
"MB","2929.975"," 4857.0"," 7481.000","2022-03-05"," 96"
"MB","2828.975"," 4718.0"," 7283.000","2022-03-06"," 97"
"MB","2758.000"," 4581.0"," 7059.000","2022-03-07"," 98"
"MB","2698.000"," 4467.0"," 6881.000","2022-03-08"," 99"
"MB","2662.975"," 4392.0"," 6773.000","2022-03-09","100"
"MB","2663.000"," 4410.0"," 6795.025","2022-03-10","101"
"MB","2716.000"," 4513.0"," 6958.000","2022-03-11","102"
"MB","2810.000"," 4665.0"," 7188.000","2022-03-12","103"
"MB","2886.000"," 4793.0"," 7406.025","2022-03-13","104"
"MB","2948.000"," 4905.0"," 7564.025","2022-03-14","105"
"MB","2995.000"," 4979.0"," 7668.025","2022-03-15","106"
"MB","3034.000"," 5049.0"," 7779.025","2022-03-16","107"
"MB","3082.000"," 5110.0"," 7881.000","2022-03-17","108"
"MB","3111.000"," 5167.0"," 7964.025","2022-03-18","109"
"MB","3126.000"," 5205.0"," 8024.000","2022-03-19","110"
"MB","3157.000"," 5255.0"," 8110.000","2022-03-20","111"
"MB","3181.000"," 5305.0"," 8166.000","2022-03-21","112"
"MB","3215.000"," 5339.0"," 8227.000","2022-03-22","113"
"MB","3238.975"," 5385.0"," 8298.000","2022-03-23","114"
"MB","3252.975"," 5408.0"," 8332.000","2022-03-24","115"
"MB","3283.000"," 5455.0"," 8419.050","2022-03-25","116"
"MB","3301.000"," 5474.0"," 8456.000","2022-03-26","117"
"MB","3324.975"," 5524.0"," 8504.025","2022-03-27","118"
"MB","3354.000"," 5555.0"," 8558.025","2022-03-28","119"
"MB","3366.000"," 5592.0"," 8646.000","2022-03-29","120"
"MB","3411.000"," 5659.0"," 8704.025","2022-03-30","121"
"MB","3473.975"," 5770.0"," 8888.050","2022-03-31","122"
"MB","3559.000"," 5928.0"," 9145.000","2022-04-01","123"
"MB","3687.000"," 6111.0"," 9419.025","2022-04-02","124"
"MB","3811.000"," 6305.0"," 9742.000","2022-04-03","125"
"MB","3897.000"," 6466.0","10008.000","2022-04-04","126"
"MB","4003.000"," 6624.0","10237.000","2022-04-05","127"
"MB","4086.000"," 6756.5","10466.000","2022-04-06","128"
"MB","4168.000"," 6906.0","10677.000","2022-04-07","129"
"MB","4228.975"," 7054.0","10912.000","2022-04-08","130"
"MB","4315.000"," 7173.0","11126.000","2022-04-09","131"
"MB","4381.000"," 7301.0","11309.025","2022-04-10","132"
"MB","4471.000"," 7430.0","11478.025","2022-04-11","133"
"MB","4550.000"," 7566.0","11636.000","2022-04-12","134"
"MB","4623.000"," 7685.0","11861.025","2022-04-13","135"
"MB","4708.000"," 7792.0","12001.000","2022-04-14","136"
"MB","4741.000"," 7906.0","12211.000","2022-04-15","137"
"MB","4831.975"," 8017.0","12356.000","2022-04-16","138"
"MB","4901.000"," 8117.0","12534.000","2022-04-17","139"
"MB","4942.975"," 8196.0","12667.000","2022-04-18","140"
"MB","5007.000"," 8302.0","12843.050","2022-04-19","141"
"MB","5040.000"," 8396.0","12971.000","2022-04-20","142"
"MB","5101.000"," 8461.0","13074.025","2022-04-21","143"
"MB","5140.000"," 8535.0","13183.000","2022-04-22","144"
"MB","5181.975"," 8617.0","13260.025","2022-04-23","145"
"MB","5237.000"," 8687.0","13368.000","2022-04-24","146"
"MB","5248.000"," 8729.0","13509.025","2022-04-25","147"
"MB","5299.975"," 8791.0","13575.025","2022-04-26","148"
"MB","5307.000"," 8831.0","13626.025","2022-04-27","149"
"MB","5331.000"," 8857.0","13711.000","2022-04-28","150"
"MB","5377.000"," 8902.0","13758.025","2022-04-29","151"
"MB","5377.975"," 8931.0","13782.025","2022-04-30","152"
"MB","5367.975"," 8940.0","13807.025","2022-05-01","153"
"MB","5394.000"," 8959.0","13798.000","2022-05-02","154"
"MB","5411.000"," 8968.5","13792.025","2022-05-03","155"
"MB","5415.000"," 8977.0","13879.000","2022-05-04","156"
"MB","5413.000"," 8968.0","13850.000","2022-05-05","157"
"MB","5392.975"," 8963.0","13832.000","2022-05-06","158"
"MB","5380.975"," 8936.0","13774.025","2022-05-07","159"
"MB","5359.000"," 8932.0","13725.000","2022-05-08","160"
"MB","5345.000"," 8891.0","13764.000","2022-05-09","161"
"MB","5350.000"," 8874.0","13697.025","2022-05-10","162"
"MB","5323.975"," 8822.5","13625.000","2022-05-11","163"
"MB","5310.000"," 8777.0","13549.025","2022-05-12","164"
"MB","5276.000"," 8764.0","13508.025","2022-05-13","165"
"MB","5256.000"," 8701.0","13413.000","2022-05-14","166"
"MB","5210.975"," 8653.0","13329.025","2022-05-15","167"
"MB","5166.000"," 8578.0","13242.025","2022-05-16","168"
"MB","5138.000"," 8516.0","13170.000","2022-05-17","169"
"MB","5097.000"," 8474.0","13079.000","2022-05-18","170"
"MB","5059.000"," 8413.0","12940.025","2022-05-19","171"
"MB","5018.000"," 8341.0","12870.025","2022-05-20","172"
"MB","4965.975"," 8270.0","12724.000","2022-05-21","173"
"MB","4944.000"," 8185.0","12637.025","2022-05-22","174"
"MB","4899.975"," 8103.0","12482.000","2022-05-23","175"
"MB","4845.000"," 8034.0","12441.000","2022-05-24","176"
"MB","4783.000"," 7973.0","12296.000","2022-05-25","177"
"MB","4776.000"," 7897.0","12133.025","2022-05-26","178"
"MB","4680.975"," 7813.0","12059.025","2022-05-27","179"
"MB","4672.000"," 7729.0","11915.025","2022-05-28","180"
"MB","4622.000"," 7643.0","11795.000","2022-05-29","181"
"MB","4558.000"," 7567.0","11663.000","2022-05-30","182"
"MB","4515.000"," 7493.0","11537.025","2022-05-31","183"
"MB","4460.000"," 7411.0","11418.000","2022-06-01","184"
"MB","4408.000"," 7313.0","11295.000","2022-06-02","185"
"MB","4343.975"," 7246.0","11200.000","2022-06-03","186"
"MB","4333.000"," 7162.0","11101.000","2022-06-04","187"
"MB","4274.000"," 7088.0","10926.000","2022-06-05","188"
"MB","4224.000"," 7007.0","10833.000","2022-06-06","189"
"MB","4160.000"," 6936.0","10698.000","2022-06-07","190"
"MB","4120.000"," 6847.0","10567.000","2022-06-08","191"
"MB","4066.000"," 6765.0","10455.000","2022-06-09","192"
"MB","4044.000"," 6693.0","10309.000","2022-06-10","193"
"MB","4003.000"," 6610.0","10214.000","2022-06-11","194"
"MB","3923.000"," 6545.0","10116.000","2022-06-12","195"
"MB","3896.975"," 6465.0","10004.000","2022-06-13","196"
"MB","3850.000"," 6405.0"," 9893.000","2022-06-14","197"
"MB","3817.000"," 6332.0"," 9748.000","2022-06-15","198"
"MB","3750.000"," 6263.0"," 9658.000","2022-06-16","199"
"MB","3731.000"," 6189.0"," 9550.025","2022-06-17","200"
"MB","3690.000"," 6124.0"," 9436.025","2022-06-18","201"
"MB","3636.000"," 6061.0"," 9344.000","2022-06-19","202"
"MB","3621.000"," 5993.0"," 9246.000","2022-06-20","203"
"MB","3551.000"," 5927.5"," 9153.000","2022-06-21","204"
"MB","3539.000"," 5857.0"," 9068.000","2022-06-22","205"
"MB","3498.000"," 5801.0"," 8972.000","2022-06-23","206"
"MB","3465.000"," 5741.0"," 8879.025","2022-06-24","207"
"MB","3420.000"," 5689.0"," 8784.000","2022-06-25","208"
"MB","3378.000"," 5629.0"," 8700.025","2022-06-26","209"
"MB","3361.000"," 5574.0"," 8615.000","2022-06-27","210"
"MB","3331.000"," 5523.0"," 8534.000","2022-06-28","211"
"MB","3290.000"," 5474.0"," 8438.025","2022-06-29","212"
"MB","3266.000"," 5424.0"," 8390.000","2022-06-30","213"
"MB","3234.000"," 5366.0"," 8277.025","2022-07-01","214"
"MB","3201.000"," 5324.0"," 8213.025","2022-07-02","215"
"MB","3171.975"," 5283.0"," 8122.000","2022-07-03","216"
"MB","3153.000"," 5242.0"," 8092.000","2022-07-04","217"
"MB","3137.000"," 5202.0"," 8033.025","2022-07-05","218"
"MB","3095.000"," 5154.0"," 7968.000","2022-07-06","219"
"MB","3077.000"," 5119.0"," 7880.025","2022-07-07","220"
"MB","3049.000"," 5081.0"," 7832.000","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"ON"," 1759.975","  3002.5","  4746.000","2021-11-30","  1"
"ON"," 1803.975","  3080.0","  4847.000","2021-12-01","  2"
"ON"," 1825.000","  3121.0","  4928.000","2021-12-02","  3"
"ON"," 1851.975","  3147.0","  4970.000","2021-12-03","  4"
"ON"," 1866.000","  3184.0","  5033.000","2021-12-04","  5"
"ON"," 1902.000","  3246.0","  5113.000","2021-12-05","  6"
"ON"," 1935.000","  3313.0","  5235.000","2021-12-06","  7"
"ON"," 2005.000","  3434.0","  5427.000","2021-12-07","  8"
"ON"," 2098.000","  3587.0","  5646.025","2021-12-08","  9"
"ON"," 2222.000","  3796.0","  5998.000","2021-12-09"," 10"
"ON"," 2395.000","  4086.0","  6447.000","2021-12-10"," 11"
"ON"," 2612.000","  4477.0","  7050.025","2021-12-11"," 12"
"ON"," 2911.000","  4972.0","  7851.025","2021-12-12"," 13"
"ON"," 3296.000","  5621.0","  8879.000","2021-12-13"," 14"
"ON"," 3772.000","  6465.0"," 10168.000","2021-12-14"," 15"
"ON"," 4410.000","  7539.0"," 11847.025","2021-12-15"," 16"
"ON"," 5218.000","  8926.0"," 14052.025","2021-12-16"," 17"
"ON"," 6240.000"," 10700.0"," 16854.025","2021-12-17"," 18"
"ON"," 7579.000"," 12936.0"," 20357.050","2021-12-18"," 19"
"ON"," 9273.975"," 15793.0"," 24889.025","2021-12-19"," 20"
"ON","11319.975"," 19390.0"," 30630.025","2021-12-20"," 21"
"ON","14009.000"," 23937.0"," 37679.050","2021-12-21"," 22"
"ON","17392.950"," 29620.0"," 46620.000","2021-12-22"," 23"
"ON","21620.975"," 36827.5"," 58096.025","2021-12-23"," 24"
"ON","26796.950"," 45726.5"," 71797.000","2021-12-24"," 25"
"ON","33239.975"," 56605.5"," 89061.150","2021-12-25"," 26"
"ON","40667.775"," 69737.5","109685.075","2021-12-26"," 27"
"ON","48758.000"," 83282.0","131154.175","2021-12-27"," 28"
"ON","55207.975"," 94149.0","148113.050","2021-12-28"," 29"
"ON","57711.950"," 98498.0","154641.125","2021-12-29"," 30"
"ON","57580.000"," 98003.0","154527.000","2021-12-30"," 31"
"ON","56702.925"," 96580.0","152125.000","2021-12-31"," 32"
"ON","56189.900"," 95974.5","150955.150","2022-01-01"," 33"
"ON","56437.975"," 96215.0","151667.125","2022-01-02"," 34"
"ON","57239.975"," 97441.5","153580.275","2022-01-03"," 35"
"ON","58081.950"," 99018.0","155607.025","2022-01-04"," 36"
"ON","58723.000","100562.0","158612.125","2022-01-05"," 37"
"ON","60068.950","102375.5","161407.050","2022-01-06"," 38"
"ON","61008.000","104265.5","164249.325","2022-01-07"," 39"
"ON","61922.000","105979.0","166849.000","2022-01-08"," 40"
"ON","62900.900","107359.5","168789.100","2022-01-09"," 41"
"ON","63866.950","108947.0","171988.200","2022-01-10"," 42"
"ON","64534.950","110254.0","173878.500","2022-01-11"," 43"
"ON","65278.975","111582.5","175403.050","2022-01-12"," 44"
"ON","65951.000","112728.5","177449.050","2022-01-13"," 45"
"ON","66240.950","113283.5","178397.250","2022-01-14"," 46"
"ON","67294.875","114105.0","180270.500","2022-01-15"," 47"
"ON","67271.825","114737.0","180222.000","2022-01-16"," 48"
"ON","67356.950","115115.0","181719.000","2022-01-17"," 49"
"ON","67571.000","115247.0","180951.625","2022-01-18"," 50"
"ON","67287.775","115326.0","181370.050","2022-01-19"," 51"
"ON","67428.950","115193.0","181243.050","2022-01-20"," 52"
"ON","67440.450","114931.0","180977.050","2022-01-21"," 53"
"ON","67360.000","114464.0","180182.125","2022-01-22"," 54"
"ON","66734.925","114111.0","179848.100","2022-01-23"," 55"
"ON","66453.850","113402.0","178260.150","2022-01-24"," 56"
"ON","66004.975","112589.0","177429.100","2022-01-25"," 57"
"ON","65421.950","111713.5","176312.125","2022-01-26"," 58"
"ON","64714.000","110470.5","174091.125","2022-01-27"," 59"
"ON","64183.950","109369.0","171783.125","2022-01-28"," 60"
"ON","63183.925","108124.0","170487.175","2022-01-29"," 61"
"ON","62865.975","106814.5","168184.350","2022-01-30"," 62"
"ON","61878.975","105326.0","165829.300","2022-01-31"," 63"
"ON","60785.950","103694.5","163685.025","2022-02-01"," 64"
"ON","59796.900","102173.0","160882.075","2022-02-02"," 65"
"ON","58981.000","100704.5","158771.225","2022-02-03"," 66"
"ON","57604.900"," 98890.5","156283.150","2022-02-04"," 67"
"ON","56908.875"," 97057.0","152932.025","2022-02-05"," 68"
"ON","55967.975"," 95271.0","150141.175","2022-02-06"," 69"
"ON","54846.875"," 93316.0","147108.050","2022-02-07"," 70"
"ON","53461.950"," 91453.5","144651.050","2022-02-08"," 71"
"ON","52676.950"," 89863.0","140950.050","2022-02-09"," 72"
"ON","51468.000"," 88060.0","138848.250","2022-02-10"," 73"
"ON","50505.950"," 86043.5","136085.075","2022-02-11"," 74"
"ON","49320.800"," 84170.0","132434.050","2022-02-12"," 75"
"ON","48278.850"," 82197.5","129302.350","2022-02-13"," 76"
"ON","47081.975"," 80351.0","126374.025","2022-02-14"," 77"
"ON","45787.925"," 78495.0","123439.075","2022-02-15"," 78"
"ON","44842.950"," 76872.0","120992.025","2022-02-16"," 79"
"ON","43982.950"," 74921.0","118092.100","2022-02-17"," 80"
"ON","42805.950"," 73162.0","115348.125","2022-02-18"," 81"
"ON","41727.975"," 71294.5","112348.050","2022-02-19"," 82"
"ON","40811.950"," 69566.0","109734.300","2022-02-20"," 83"
"ON","39705.900"," 67859.0","106706.050","2022-02-21"," 84"
"ON","38615.000"," 66165.0","104225.025","2022-02-22"," 85"
"ON","37825.950"," 64400.5","101469.125","2022-02-23"," 86"
"ON","36761.000"," 62756.0"," 98962.050","2022-02-24"," 87"
"ON","35834.825"," 61157.0"," 96093.075","2022-02-25"," 88"
"ON","34835.975"," 59582.5"," 93653.050","2022-02-26"," 89"
"ON","33897.975"," 58033.0"," 91378.075","2022-02-27"," 90"
"ON","33172.950"," 56523.5"," 89263.150","2022-02-28"," 91"
"ON","32406.975"," 55185.5"," 86992.075","2022-03-01"," 92"
"ON","31665.000"," 53994.0"," 85001.025","2022-03-02"," 93"
"ON","31298.950"," 53342.0"," 83996.175","2022-03-03"," 94"
"ON","31383.975"," 53645.0"," 84308.025","2022-03-04"," 95"
"ON","32340.950"," 55167.0"," 86906.025","2022-03-05"," 96"
"ON","33559.925"," 57189.0"," 89974.025","2022-03-06"," 97"
"ON","34563.975"," 59039.5"," 92832.150","2022-03-07"," 98"
"ON","35415.925"," 60425.0"," 95234.175","2022-03-08"," 99"
"ON","36161.825"," 61588.5"," 97202.075","2022-03-09","100"
"ON","36534.975"," 62595.0"," 98833.075","2022-03-10","101"
"ON","37332.000"," 63489.0"," 99892.275","2022-03-11","102"
"ON","37632.950"," 64401.5","100900.000","2022-03-12","103"
"ON","38175.000"," 65057.0","102745.275","2022-03-13","104"
"ON","38619.975"," 65770.0","103582.175","2022-03-14","105"
"ON","38901.925"," 66374.0","104644.250","2022-03-15","106"
"ON","39355.975"," 67066.0","105414.000","2022-03-16","107"
"ON","39752.000"," 67538.0","106239.025","2022-03-17","108"
"ON","39634.000"," 68187.0","107831.025","2022-03-18","109"
"ON","40371.950"," 68735.5","108212.175","2022-03-19","110"
"ON","40751.000"," 69308.0","109391.300","2022-03-20","111"
"ON","40759.000"," 69668.5","109801.025","2022-03-21","112"
"ON","41209.975"," 70219.0","110317.000","2022-03-22","113"
"ON","41451.975"," 70610.0","111490.050","2022-03-23","114"
"ON","41469.975"," 70987.0","112042.050","2022-03-24","115"
"ON","41887.800"," 71462.0","112620.175","2022-03-25","116"
"ON","41938.975"," 71760.5","113011.025","2022-03-26","117"
"ON","42222.975"," 72179.0","113581.050","2022-03-27","118"
"ON","42505.975"," 72419.0","113804.125","2022-03-28","119"
"ON","42546.925"," 72651.0","114442.000","2022-03-29","120"
"ON","42619.925"," 72737.5","114699.050","2022-03-30","121"
"ON","42826.950"," 73133.0","115580.125","2022-03-31","122"
"ON","43110.975"," 73799.5","116128.075","2022-04-01","123"
"ON","43956.000"," 74957.5","117791.100","2022-04-02","124"
"ON","44806.975"," 76674.0","120480.100","2022-04-03","125"
"ON","46158.975"," 78785.0","124103.050","2022-04-04","126"
"ON","47431.875"," 80880.0","127237.075","2022-04-05","127"
"ON","48546.950"," 82578.5","130066.050","2022-04-06","128"
"ON","49166.775"," 84226.0","132226.075","2022-04-07","129"
"ON","50001.975"," 85781.0","135030.000","2022-04-08","130"
"ON","50802.000"," 86992.5","137322.400","2022-04-09","131"
"ON","51719.975"," 88294.0","139491.025","2022-04-10","132"
"ON","52243.975"," 89479.0","140802.100","2022-04-11","133"
"ON","53163.975"," 90839.5","143097.100","2022-04-12","134"
"ON","53394.800"," 91701.0","144741.050","2022-04-13","135"
"ON","54402.925"," 92615.5","145396.175","2022-04-14","136"
"ON","54834.950"," 93584.0","147900.025","2022-04-15","137"
"ON","55258.725"," 94384.5","149062.350","2022-04-16","138"
"ON","55783.975"," 95109.5","150012.050","2022-04-17","139"
"ON","56433.925"," 95959.0","150948.025","2022-04-18","140"
"ON","56619.900"," 96428.5","151969.075","2022-04-19","141"
"ON","56880.900"," 96878.0","152821.225","2022-04-20","142"
"ON","57336.800"," 97594.5","153943.075","2022-04-21","143"
"ON","57258.975"," 98040.0","154354.175","2022-04-22","144"
"ON","57758.725"," 98570.0","155332.325","2022-04-23","145"
"ON","57637.975"," 98825.0","155332.075","2022-04-24","146"
"ON","58046.900"," 98944.5","156173.075","2022-04-25","147"
"ON","57871.850"," 99254.0","155828.025","2022-04-26","148"
"ON","58139.950"," 99214.5","156061.025","2022-04-27","149"
"ON","58094.875"," 99205.5","155877.075","2022-04-28","150"
"ON","58074.950"," 99148.5","156519.175","2022-04-29","151"
"ON","57963.975"," 98798.5","155874.025","2022-04-30","152"
"ON","57931.775"," 98646.5","155276.025","2022-05-01","153"
"ON","57559.925"," 98439.0","154913.425","2022-05-02","154"
"ON","57491.975"," 98155.5","154759.225","2022-05-03","155"
"ON","57464.950"," 97682.0","153738.050","2022-05-04","156"
"ON","56913.875"," 97360.0","153813.200","2022-05-05","157"
"ON","56906.850"," 96807.5","152387.200","2022-05-06","158"
"ON","56397.975"," 96238.5","151533.025","2022-05-07","159"
"ON","56009.000"," 95714.5","150425.300","2022-05-08","160"
"ON","55460.975"," 95017.5","149589.225","2022-05-09","161"
"ON","55105.000"," 94198.0","148630.225","2022-05-10","162"
"ON","55177.975"," 93661.0","147667.200","2022-05-11","163"
"ON","54284.925"," 92862.5","146292.100","2022-05-12","164"
"ON","54270.950"," 92080.0","145170.050","2022-05-13","165"
"ON","53649.950"," 91520.5","144057.025","2022-05-14","166"
"ON","53335.000"," 90496.5","142834.250","2022-05-15","167"
"ON","52293.775"," 89810.5","141248.250","2022-05-16","168"
"ON","52202.900"," 88832.5","140142.125","2022-05-17","169"
"ON","51476.925"," 88014.5","138530.050","2022-05-18","170"
"ON","51063.900"," 87084.0","137547.000","2022-05-19","171"
"ON","50231.925"," 86405.0","136084.025","2022-05-20","172"
"ON","50174.975"," 85334.0","134311.025","2022-05-21","173"
"ON","49389.950"," 84514.5","133113.225","2022-05-22","174"
"ON","49002.950"," 83401.0","131419.175","2022-05-23","175"
"ON","48327.975"," 82591.0","129994.250","2022-05-24","176"
"ON","47725.950"," 81770.0","128762.100","2022-05-25","177"
"ON","47325.675"," 80884.0","127465.175","2022-05-26","178"
"ON","46800.975"," 79840.5","125576.125","2022-05-27","179"
"ON","46252.900"," 78974.0","124315.050","2022-05-28","180"
"ON","45651.950"," 78007.0","122630.025","2022-05-29","181"
"ON","45172.000"," 77091.5","121897.225","2022-05-30","182"
"ON","44450.975"," 76228.0","120151.050","2022-05-31","183"
"ON","44163.975"," 75391.0","118718.100","2022-06-01","184"
"ON","43481.975"," 74460.0","117381.025","2022-06-02","185"
"ON","42912.900"," 73616.0","116288.050","2022-06-03","186"
"ON","42653.900"," 72895.0","114945.000","2022-06-04","187"
"ON","42087.000"," 71908.0","113132.050","2022-06-05","188"
"ON","41604.850"," 71178.5","112236.050","2022-06-06","189"
"ON","41209.975"," 70560.5","110643.075","2022-06-07","190"
"ON","40537.975"," 69541.0","109722.275","2022-06-08","191"
"ON","40305.975"," 68976.5","108297.025","2022-06-09","192"
"ON","39912.875"," 68074.0","107214.025","2022-06-10","193"
"ON","39386.000"," 67341.5","105988.000","2022-06-11","194"
"ON","38985.000"," 66565.0","105085.000","2022-06-12","195"
"ON","38517.725"," 65899.0","103775.100","2022-06-13","196"
"ON","38164.000"," 65208.0","102843.000","2022-06-14","197"
"ON","37774.000"," 64508.5","101765.050","2022-06-15","198"
"ON","37343.950"," 63800.5","100499.075","2022-06-16","199"
"ON","37031.975"," 63087.5"," 99377.025","2022-06-17","200"
"ON","36673.875"," 62648.0"," 98474.000","2022-06-18","201"
"ON","36224.975"," 61786.0"," 97796.200","2022-06-19","202"
"ON","35943.925"," 61256.0"," 96686.050","2022-06-20","203"
"ON","35742.950"," 60752.0"," 95688.050","2022-06-21","204"
