"Result","2.5%","50%","97.5%","date","day"
"AB","  655.000"," 1541.0","  3011.000","2021-11-30","  1"
"AB","  624.000"," 1477.0","  2890.000","2021-12-01","  2"
"AB","  600.000"," 1417.0","  2776.000","2021-12-02","  3"
"AB","  581.000"," 1373.0","  2682.025","2021-12-03","  4"
"AB","  563.000"," 1329.0","  2595.000","2021-12-04","  5"
"AB","  548.000"," 1295.0","  2526.000","2021-12-05","  6"
"AB","  535.000"," 1272.0","  2485.000","2021-12-06","  7"
"AB","  530.000"," 1250.0","  2447.000","2021-12-07","  8"
"AB","  525.000"," 1240.0","  2428.000","2021-12-08","  9"
"AB","  528.000"," 1249.0","  2450.000","2021-12-09"," 10"
"AB","  536.000"," 1265.0","  2471.000","2021-12-10"," 11"
"AB","  554.000"," 1304.0","  2547.000","2021-12-11"," 12"
"AB","  578.000"," 1362.0","  2652.000","2021-12-12"," 13"
"AB","  610.000"," 1438.0","  2817.000","2021-12-13"," 14"
"AB","  662.000"," 1558.0","  3041.000","2021-12-14"," 15"
"AB","  728.000"," 1708.0","  3351.025","2021-12-15"," 16"
"AB","  806.000"," 1916.0","  3747.025","2021-12-16"," 17"
"AB","  919.000"," 2179.0","  4250.000","2021-12-17"," 18"
"AB"," 1063.000"," 2516.0","  4912.000","2021-12-18"," 19"
"AB"," 1250.000"," 2942.0","  5769.000","2021-12-19"," 20"
"AB"," 1483.975"," 3484.0","  6784.000","2021-12-20"," 21"
"AB"," 1755.000"," 4172.0","  8136.000","2021-12-21"," 22"
"AB"," 2137.000"," 5033.0","  9777.000","2021-12-22"," 23"
"AB"," 2591.000"," 6121.0"," 11915.025","2021-12-23"," 24"
"AB"," 3165.975"," 7469.0"," 14541.025","2021-12-24"," 25"
"AB"," 3881.975"," 9135.0"," 17758.100","2021-12-25"," 26"
"AB"," 4730.000","11178.0"," 21798.075","2021-12-26"," 27"
"AB"," 5815.975","13742.5"," 26836.000","2021-12-27"," 28"
"AB"," 7166.000","16768.0"," 32709.050","2021-12-28"," 29"
"AB"," 8736.000","20424.5"," 39732.000","2021-12-29"," 30"
"AB","10343.000","24445.5"," 47515.075","2021-12-30"," 31"
"AB","11901.000","28064.0"," 54717.175","2021-12-31"," 32"
"AB","12998.950","30489.0"," 59882.125","2022-01-01"," 33"
"AB","13742.975","32244.0"," 63468.025","2022-01-02"," 34"
"AB","14511.975","34126.0"," 66471.050","2022-01-03"," 35"
"AB","15378.975","36097.5"," 70787.025","2022-01-04"," 36"
"AB","16369.975","38620.0"," 75152.200","2022-01-05"," 37"
"AB","17597.000","41172.5"," 80173.300","2022-01-06"," 38"
"AB","18761.975","43890.5"," 85629.025","2022-01-07"," 39"
"AB","19978.975","46822.5"," 91186.250","2022-01-08"," 40"
"AB","21136.875","49810.5"," 97472.075","2022-01-09"," 41"
"AB","22398.925","52535.5","102981.250","2022-01-10"," 42"
"AB","23768.875","55659.0","108525.050","2022-01-11"," 43"
"AB","24882.975","58660.5","114241.000","2022-01-12"," 44"
"AB","26237.000","61471.5","119482.250","2022-01-13"," 45"
"AB","27072.975","64307.5","125513.075","2022-01-14"," 46"
"AB","28343.950","66681.0","130655.125","2022-01-15"," 47"
"AB","29503.000","69115.5","134277.025","2022-01-16"," 48"
"AB","30512.975","71537.5","139180.100","2022-01-17"," 49"
"AB","30896.950","73139.0","142377.525","2022-01-18"," 50"
"AB","31808.925","75135.0","145778.150","2022-01-19"," 51"
"AB","32657.950","76181.0","148656.100","2022-01-20"," 52"
"AB","32929.975","77330.0","150255.350","2022-01-21"," 53"
"AB","33289.850","77848.5","152216.450","2022-01-22"," 54"
"AB","33440.950","78493.0","153283.125","2022-01-23"," 55"
"AB","33354.925","78500.5","152854.025","2022-01-24"," 56"
"AB","33288.000","78389.5","152527.125","2022-01-25"," 57"
"AB","33054.675","77834.0","151383.325","2022-01-26"," 58"
"AB","32843.975","76903.0","149757.150","2022-01-27"," 59"
"AB","32158.975","75701.0","147967.225","2022-01-28"," 60"
"AB","31798.900","74596.0","145406.250","2022-01-29"," 61"
"AB","30945.000","72864.0","142385.150","2022-01-30"," 62"
"AB","30313.950","71460.5","138702.100","2022-01-31"," 63"
"AB","29768.975","69835.0","136241.150","2022-02-01"," 64"
"AB","28773.975","67747.0","132281.050","2022-02-02"," 65"
"AB","27820.975","65654.5","128345.050","2022-02-03"," 66"
"AB","26996.975","63524.0","124076.225","2022-02-04"," 67"
"AB","26173.975","61496.0","120123.875","2022-02-05"," 68"
"AB","25129.000","59614.0","116046.200","2022-02-06"," 69"
"AB","24369.950","57217.0","111374.275","2022-02-07"," 70"
"AB","23394.925","55229.0","107723.125","2022-02-08"," 71"
"AB","22645.950","53538.5","104332.525","2022-02-09"," 72"
"AB","22172.000","52016.5","100973.075","2022-02-10"," 73"
"AB","21861.925","51458.0","100229.000","2022-02-11"," 74"
"AB","21950.950","51930.5","101128.225","2022-02-12"," 75"
"AB","22268.975","52800.0","102949.275","2022-02-13"," 76"
"AB","22538.975","52996.5","103649.275","2022-02-14"," 77"
"AB","22526.000","53286.5","103671.050","2022-02-15"," 78"
"AB","22548.975","52932.5","103373.000","2022-02-16"," 79"
"AB","22359.950","52490.5","102158.025","2022-02-17"," 80"
"AB","22027.975","51694.5","101039.075","2022-02-18"," 81"
"AB","21641.975","50934.0"," 98848.075","2022-02-19"," 82"
"AB","21072.925","49850.0"," 96855.075","2022-02-20"," 83"
"AB","20742.975","48882.0"," 95792.125","2022-02-21"," 84"
"AB","20323.925","47893.0"," 93671.050","2022-02-22"," 85"
"AB","19966.975","46889.0"," 91463.175","2022-02-23"," 86"
"AB","19491.950","45897.0"," 89512.100","2022-02-24"," 87"
"AB","19094.925","44724.0"," 87495.050","2022-02-25"," 88"
"AB","18615.875","43763.5"," 85771.050","2022-02-26"," 89"
"AB","18021.950","42632.0"," 83110.000","2022-02-27"," 90"
"AB","17700.000","41622.5"," 81024.225","2022-02-28"," 91"
"AB","17269.000","40437.0"," 78971.075","2022-03-01"," 92"
"AB","16702.975","39653.5"," 77037.125","2022-03-02"," 93"
"AB","16376.975","38515.0"," 74819.050","2022-03-03"," 94"
"AB","15959.850","37527.0"," 73324.025","2022-03-04"," 95"
"AB","15522.950","36593.0"," 71553.100","2022-03-05"," 96"
"AB","15119.975","35643.0"," 69723.075","2022-03-06"," 97"
"AB","14661.950","34733.0"," 67590.225","2022-03-07"," 98"
"AB","14329.975","33910.5"," 65733.000","2022-03-08"," 99"
"AB","14080.000","33005.0"," 64099.150","2022-03-09","100"
"AB","13549.975","32226.0"," 62921.175","2022-03-10","101"
"AB","13271.000","31410.0"," 61115.025","2022-03-11","102"
"AB","13053.000","30637.0"," 60086.050","2022-03-12","103"
"AB","12642.975","29881.0"," 58063.100","2022-03-13","104"
"AB","12549.925","29197.0"," 57199.075","2022-03-14","105"
"AB","12090.975","28618.5"," 55475.325","2022-03-15","106"
"AB","11789.950","27875.0"," 54271.050","2022-03-16","107"
"AB","11500.975","27192.0"," 53066.125","2022-03-17","108"
"AB","11334.000","26602.5"," 51764.175","2022-03-18","109"
"AB","11049.925","25951.0"," 50612.075","2022-03-19","110"
"AB","10878.950","25450.0"," 49698.025","2022-03-20","111"
"AB","10620.950","24928.0"," 48782.025","2022-03-21","112"
"AB","10242.000","24397.0"," 47817.000","2022-03-22","113"
"AB","10144.975","24001.5"," 46419.000","2022-03-23","114"
"AB"," 9974.000","23461.0"," 45866.025","2022-03-24","115"
"AB"," 9772.000","22982.0"," 44712.075","2022-03-25","116"
"AB"," 9533.975","22518.0"," 43911.000","2022-03-26","117"
"AB"," 9431.000","22184.0"," 43107.300","2022-03-27","118"
"AB"," 9225.950","21796.0"," 42412.050","2022-03-28","119"
"AB"," 9091.975","21436.0"," 41766.025","2022-03-29","120"
"AB"," 9003.975","21074.5"," 40978.000","2022-03-30","121"
"AB"," 8826.000","20803.0"," 40534.100","2022-03-31","122"
"AB"," 8712.975","20517.0"," 39954.025","2022-04-01","123"
"AB"," 8522.975","20163.0"," 39168.025","2022-04-02","124"
"AB"," 8482.000","19858.0"," 38931.025","2022-04-03","125"
"AB"," 8341.975","19655.0"," 38218.000","2022-04-04","126"
"AB"," 8242.950","19370.0"," 37826.075","2022-04-05","127"
"AB"," 8128.975","19130.0"," 37461.125","2022-04-06","128"
"AB"," 8069.000","18887.0"," 36911.025","2022-04-07","129"
"AB"," 7873.975","18720.0"," 36477.025","2022-04-08","130"
"AB"," 7864.975","18487.0"," 36232.050","2022-04-09","131"
"AB"," 7779.000","18338.0"," 35925.175","2022-04-10","132"
"AB"," 7724.975","18151.0"," 35459.000","2022-04-11","133"
"AB"," 7625.975","18001.0"," 35183.000","2022-04-12","134"
"AB"," 7509.975","17801.0"," 34791.025","2022-04-13","135"
"AB"," 7541.950","17719.0"," 34588.025","2022-04-14","136"
"AB"," 7472.000","17581.0"," 34271.025","2022-04-15","137"
"AB"," 7370.000","17439.0"," 34084.000","2022-04-16","138"
"AB"," 7371.925","17365.0"," 33890.100","2022-04-17","139"
"AB"," 7289.000","17247.0"," 33618.100","2022-04-18","140"
"AB"," 7342.975","17202.0"," 33630.050","2022-04-19","141"
"AB"," 7248.975","17125.0"," 33415.050","2022-04-20","142"
"AB"," 7213.000","17050.0"," 33182.050","2022-04-21","143"
"AB"," 7134.975","16954.5"," 33169.075","2022-04-22","144"
"AB"," 7176.975","16872.0"," 33065.025","2022-04-23","145"
"AB"," 7172.000","16890.0"," 32843.000","2022-04-24","146"
"AB"," 7129.975","16849.5"," 32784.025","2022-04-25","147"
"AB"," 7073.000","16775.0"," 32747.050","2022-04-26","148"
"AB"," 7137.000","16768.0"," 32566.025","2022-04-27","149"
"AB"," 7137.975","16800.0"," 32763.025","2022-04-28","150"
"AB"," 7104.975","16749.0"," 32779.000","2022-04-29","151"
"AB"," 7116.000","16747.0"," 32690.025","2022-04-30","152"
"AB"," 7065.975","16730.0"," 32767.000","2022-05-01","153"
"AB"," 7082.000","16762.5"," 32696.000","2022-05-02","154"
"AB"," 7174.975","16788.0"," 32618.025","2022-05-03","155"
"AB"," 7148.975","16722.0"," 32659.100","2022-05-04","156"
"AB"," 7178.000","16863.0"," 32912.050","2022-05-05","157"
"AB"," 7167.950","16834.0"," 32863.025","2022-05-06","158"
"AB"," 7186.925","16934.0"," 33046.125","2022-05-07","159"
"AB"," 7190.975","16999.0"," 33048.050","2022-05-08","160"
"AB"," 7221.000","17039.0"," 33236.025","2022-05-09","161"
"AB"," 7148.000","17073.0"," 33371.050","2022-05-10","162"
"AB"," 7308.000","17134.0"," 33491.025","2022-05-11","163"
"AB"," 7288.000","17187.5"," 33509.125","2022-05-12","164"
"AB"," 7379.000","17310.0"," 33739.100","2022-05-13","165"
"AB"," 7409.000","17370.0"," 33885.050","2022-05-14","166"
"AB"," 7438.950","17445.0"," 33967.125","2022-05-15","167"
"AB"," 7485.000","17562.0"," 34280.000","2022-05-16","168"
"AB"," 7504.950","17670.5"," 34499.025","2022-05-17","169"
"AB"," 7505.975","17699.0"," 34535.050","2022-05-18","170"
"AB"," 7601.975","17850.0"," 34761.025","2022-05-19","171"
"AB"," 7611.975","17936.0"," 35058.050","2022-05-20","172"
"AB"," 7702.000","18074.5"," 35226.000","2022-05-21","173"
"AB"," 7728.000","18163.0"," 35389.025","2022-05-22","174"
"AB"," 7720.975","18271.0"," 35717.050","2022-05-23","175"
"AB"," 7802.950","18411.0"," 35837.000","2022-05-24","176"
"AB"," 7863.975","18472.0"," 36063.075","2022-05-25","177"
"AB"," 7960.975","18659.0"," 36335.025","2022-05-26","178"
"AB"," 7910.000","18763.0"," 36420.025","2022-05-27","179"
"AB"," 8005.975","18880.0"," 37024.050","2022-05-28","180"
"AB"," 8099.975","19004.5"," 37079.025","2022-05-29","181"
"AB"," 8151.975","19186.5"," 37334.150","2022-05-30","182"
"AB"," 8204.000","19266.0"," 37547.025","2022-05-31","183"
"AB"," 8294.975","19430.0"," 37963.025","2022-06-01","184"
"AB"," 8358.000","19621.0"," 38268.075","2022-06-02","185"
"AB"," 8380.975","19714.0"," 38620.050","2022-06-03","186"
"AB"," 8374.000","19809.0"," 38660.100","2022-06-04","187"
"AB"," 8519.000","20029.0"," 39154.075","2022-06-05","188"
"AB"," 8564.000","20151.0"," 39374.000","2022-06-06","189"
"AB"," 8589.000","20312.0"," 39517.025","2022-06-07","190"
"AB"," 8701.975","20455.0"," 40040.050","2022-06-08","191"
"AB"," 8722.975","20569.0"," 40191.000","2022-06-09","192"
"AB"," 8820.975","20806.0"," 40549.025","2022-06-10","193"
"AB"," 8886.000","20904.0"," 40779.075","2022-06-11","194"
"AB"," 9013.975","21050.5"," 40867.025","2022-06-12","195"
"AB"," 8994.950","21079.5"," 41390.075","2022-06-13","196"
"AB"," 9028.950","21274.0"," 41604.025","2022-06-14","197"
"AB"," 9178.000","21509.0"," 41959.025","2022-06-15","198"
"AB"," 9096.000","21575.0"," 42066.050","2022-06-16","199"
"AB"," 9209.975","21741.0"," 42400.000","2022-06-17","200"
"AB"," 9293.000","21807.0"," 42475.050","2022-06-18","201"
"AB"," 9311.000","21944.0"," 42827.025","2022-06-19","202"
"AB"," 9324.950","22153.0"," 43229.050","2022-06-20","203"
"AB"," 9476.000","22240.0"," 43213.025","2022-06-21","204"
"AB"," 9480.975","22354.5"," 43538.200","2022-06-22","205"
"AB"," 9521.950","22492.0"," 43916.000","2022-06-23","206"
"AB"," 9610.975","22577.5"," 44160.025","2022-06-24","207"
"AB"," 9652.975","22711.0"," 44369.100","2022-06-25","208"
"AB"," 9740.000","22833.0"," 44535.150","2022-06-26","209"
"AB"," 9796.000","22958.0"," 44719.050","2022-06-27","210"
"AB"," 9784.000","23092.0"," 45103.050","2022-06-28","211"
"AB"," 9835.000","23137.0"," 45296.100","2022-06-29","212"
"AB"," 9930.975","23202.0"," 45377.050","2022-06-30","213"
"AB"," 9905.000","23367.0"," 45657.100","2022-07-01","214"
"AB"," 9950.975","23464.5"," 45478.075","2022-07-02","215"
"AB"," 9965.000","23580.0"," 45889.050","2022-07-03","216"
"AB","10021.925","23643.0"," 45963.050","2022-07-04","217"
"AB","10059.975","23726.0"," 46213.000","2022-07-05","218"
"AB","10040.975","23752.0"," 46269.000","2022-07-06","219"
"AB","10067.000","23842.0"," 46259.050","2022-07-07","220"
"AB","10052.975","23894.5"," 46726.100","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"BC"," 1059.000"," 1683.0","  2517.000","2021-11-30","  1"
"BC"," 1165.000"," 1849.0","  2752.000","2021-12-01","  2"
"BC"," 1238.000"," 1962.0","  2927.000","2021-12-02","  3"
"BC"," 1289.000"," 2046.0","  3055.000","2021-12-03","  4"
"BC"," 1333.000"," 2118.0","  3163.000","2021-12-04","  5"
"BC"," 1375.000"," 2187.0","  3255.025","2021-12-05","  6"
"BC"," 1425.000"," 2255.0","  3363.000","2021-12-06","  7"
"BC"," 1469.000"," 2332.0","  3477.000","2021-12-07","  8"
"BC"," 1518.000"," 2416.0","  3602.000","2021-12-08","  9"
"BC"," 1580.000"," 2509.0","  3749.000","2021-12-09"," 10"
"BC"," 1655.000"," 2621.0","  3916.000","2021-12-10"," 11"
"BC"," 1733.000"," 2752.0","  4111.000","2021-12-11"," 12"
"BC"," 1841.000"," 2910.0","  4341.025","2021-12-12"," 13"
"BC"," 1956.000"," 3104.0","  4638.000","2021-12-13"," 14"
"BC"," 2104.000"," 3333.0","  4976.000","2021-12-14"," 15"
"BC"," 2288.000"," 3622.0","  5406.000","2021-12-15"," 16"
"BC"," 2517.000"," 3984.0","  5937.025","2021-12-16"," 17"
"BC"," 2789.000"," 4410.5","  6573.025","2021-12-17"," 18"
"BC"," 3119.000"," 4952.0","  7378.000","2021-12-18"," 19"
"BC"," 3535.000"," 5618.0","  8376.000","2021-12-19"," 20"
"BC"," 4069.000"," 6456.0","  9616.000","2021-12-20"," 21"
"BC"," 4723.000"," 7476.0"," 11141.000","2021-12-21"," 22"
"BC"," 5515.000"," 8754.5"," 13067.025","2021-12-22"," 23"
"BC"," 6508.000","10348.0"," 15424.025","2021-12-23"," 24"
"BC"," 7748.000","12310.0"," 18306.025","2021-12-24"," 25"
"BC"," 9310.000","14751.0"," 21939.000","2021-12-25"," 26"
"BC","11173.000","17701.0"," 26431.050","2021-12-26"," 27"
"BC","13534.000","21352.0"," 31869.000","2021-12-27"," 28"
"BC","16197.975","25679.0"," 38212.000","2021-12-28"," 29"
"BC","19091.975","30328.5"," 45242.025","2021-12-29"," 30"
"BC","21779.000","34466.0"," 51368.050","2021-12-30"," 31"
"BC","23539.975","37439.0"," 55708.200","2021-12-31"," 32"
"BC","24894.000","39337.0"," 58438.100","2022-01-01"," 33"
"BC","25991.975","41268.0"," 61522.125","2022-01-02"," 34"
"BC","27440.975","43492.0"," 64779.050","2022-01-03"," 35"
"BC","28956.975","46141.5"," 68752.050","2022-01-04"," 36"
"BC","30918.000","49109.0"," 73262.250","2022-01-05"," 37"
"BC","32934.975","52094.0"," 77603.100","2022-01-06"," 38"
"BC","34974.775","55417.0"," 82509.050","2022-01-07"," 39"
"BC","37018.900","58614.5"," 87394.125","2022-01-08"," 40"
"BC","38954.925","61917.5"," 91821.025","2022-01-09"," 41"
"BC","41131.950","65178.5"," 97122.050","2022-01-10"," 42"
"BC","43149.975","68398.5","101821.025","2022-01-11"," 43"
"BC","45186.950","71546.0","106576.050","2022-01-12"," 44"
"BC","47012.900","74382.5","110784.025","2022-01-13"," 45"
"BC","48773.975","77074.5","115427.125","2022-01-14"," 46"
"BC","50170.925","79646.0","118617.100","2022-01-15"," 47"
"BC","51643.900","81836.0","121915.050","2022-01-16"," 48"
"BC","52917.950","83807.5","124924.050","2022-01-17"," 49"
"BC","53672.950","85300.5","127142.250","2022-01-18"," 50"
"BC","54465.875","86640.5","129106.150","2022-01-19"," 51"
"BC","55374.950","87573.5","130297.300","2022-01-20"," 52"
"BC","55543.000","88110.0","131423.100","2022-01-21"," 53"
"BC","55800.950","88222.5","131413.075","2022-01-22"," 54"
"BC","55674.000","88080.0","131463.200","2022-01-23"," 55"
"BC","55446.900","87791.0","131084.175","2022-01-24"," 56"
"BC","54853.950","86959.0","129579.000","2022-01-25"," 57"
"BC","54522.950","85937.0","127610.025","2022-01-26"," 58"
"BC","53137.950","84473.0","126082.025","2022-01-27"," 59"
"BC","52490.925","83070.5","123915.025","2022-01-28"," 60"
"BC","51276.950","81445.0","121415.200","2022-01-29"," 61"
"BC","50194.975","79424.5","118379.025","2022-01-30"," 62"
